,fst:drc-ghana,fst:drc-tanzania,fst:drc-cambodia,fst:ghana-tanzania,fst:ghana-cambodia,fst:tanzania-cambodia
Pf3D7_06_v3:335107-337368,0.011480972652051433,0.020432387711436753,-0.0006001392161961112,-0.0024486680139624607,-0.00025388158567186817,0.018797537124230292
Pf3D7_06_v3:337792-341760,0.0005253078124811227,0.008280793730439051,,0.0010708095120649293,,
Pf3D7_06_v3:341874-342821,,,,-0.0010445481410716316,,
Pf3D7_06_v3:343212-347507,0.06605653082669714,0.009279397863505462,-0.0020036551344958767,0.06773514828667905,-0.002707094723559447,0.009817556148242316
Pf3D7_06_v3:348010-349371,,,,,,
Pf3D7_06_v3:349946-350515,-0.0011340307717306443,,,,,
Pf3D7_06_v3:351780-352775,,-0.003731238795997684,,-0.0009713354997843375,,
Pf3D7_06_v3:355229-356276,-0.0023354700833224627,-0.001762858369763687,,-0.00018810953321607952,,
Pf3D7_06_v3:358391-360203,,,,-0.0009713354997843375,,
Pf3D7_06_v3:362635-363879,-0.0009572718166901286,0.001570617948578127,0.6199403774568085,-0.001584853436118491,0.4638647864277088,0.6971156371702145
Pf3D7_06_v3:365287-368459,-0.0004243878116104794,-0.0034089072395197422,,-0.002300135338804449,,
Pf3D7_06_v3:370261-388494,0.012574270680727178,0.010528100688789418,0.3031518762496598,0.02994790197543184,0.3556729120972106,0.2490046142608939
Pf3D7_06_v3:388915-390748,0.09088629077049987,0.08121071995256268,,0.27220718407881994,,
Pf3D7_06_v3:392991-394611,0.00123770839054176,0.026227047030789232,,0.0117685184466332,,
Pf3D7_06_v3:396242-399289,0.0018537460818249714,0.0013192164951490765,0.34465857143699175,0.007930307738317861,0.352472691982122,0.39686023657727965
Pf3D7_06_v3:399813-401624,-0.0009534207124821215,,-0.0032598293254103437,-0.0009682217614004826,,
Pf3D7_06_v3:402722-407242,-0.0007820836670073762,-0.0001861161452786836,0.681018748246302,0.005073146222965646,0.7061167789437809,0.6644033000524977
Pf3D7_06_v3:408041-412002,0.0014819742489344697,0.006237300198710127,0.19896278442289742,0.002651357872505822,0.2203740926313358,0.20626999685186273
Pf3D7_06_v3:413652-419781,-0.0007451234643871699,0.00599851145192867,0.32477761401513805,0.006717168393710271,0.2912908495444213,0.2615097311346863
Pf3D7_06_v3:421157-422622,,,,,,
Pf3D7_06_v3:425805-431858,-0.00022458179440818974,0.002313129753517548,,0.0075192143643491175,,
Pf3D7_06_v3:433008-434178,,,,,,
Pf3D7_06_v3:434807-436465,0.021376785648067054,-0.002689161595002281,,0.016979854465157897,,0.07646060601561337
Pf3D7_06_v3:437663-440545,0.016920986630514244,0.006381637200003377,0.2911308467741493,0.050350619609395054,0.4212197397366684,0.20733910194428049
Pf3D7_06_v3:444747-445157,-0.002338564871786257,0.024868816281983643,0.24943878876621348,0.027204365012313176,0.2519017069306568,0.1702763996009784
Pf3D7_06_v3:445761-446363,-0.0006690663968842166,0.005225754463210673,,0.016033382431470608,,
Pf3D7_06_v3:449291-451461,-0.002532910897464725,0.010911718013825917,0.20539645899145145,0.011914663836915196,0.2067172016355319,0.13589021149269528
Pf3D7_06_v3:452667-453446,,,,,,
Pf3D7_06_v3:453671-455689,0.002522994663233925,,,-0.0024023946533171074,,
Pf3D7_06_v3:456747-460589,-0.0015403552301231907,0.010850994283834386,0.22789086630459893,0.012129396720314252,0.23799653995156272,0.1496363179431631
Pf3D7_06_v3:463564-464676,0.005190583015941437,-0.0029393830011173907,,0.011375169882511627,,
Pf3D7_06_v3:466198-466449,,,,,,
Pf3D7_06_v3:467481-468642,0.004191628850987285,0.006225727193469149,,0.029484972805504894,,
Pf3D7_06_v3:470049-471224,,-0.00047234867682202284,,,,
Pf3D7_06_v3:471658-474150,,-0.001746637166813399,,0.0015749845361369085,,
Pf3D7_06_v3:482825-483907,-0.0011526022193175157,-0.0033549174456146643,,-0.0002802301607598616,,
Pf3D7_06_v3:485114-487066,-0.0016235082970162114,-0.0018591913411119601,,0.0015001296623479527,,
Pf3D7_06_v3:488579-489287,,,,,,
Pf3D7_06_v3:490858-501140,0.028414030064501477,0.030274558255786777,0.03697930597596536,0.09577999491346587,-0.00034193796480343647,-0.005169451459798165
Pf3D7_06_v3:506380-507198,,,,,,
Pf3D7_06_v3:507678-508286,,,,,,
Pf3D7_06_v3:509160-511130,0.14929698436047062,0.0035643870927370208,,0.1754673454138104,,
Pf3D7_06_v3:512972-519548,0.012685765389531041,0.01150212577688876,0.09195757809201907,0.006422992099557188,0.13386034536094463,0.12366506217815575
Pf3D7_06_v3:520751-521107,,,,,,
Pf3D7_06_v3:521228-521938,,,,,,
Pf3D7_06_v3:522300-522665,,,,,,
Pf3D7_06_v3:523657-525105,0.00026117664185154577,-0.0017762978195553086,,0.005605171241182563,,
Pf3D7_06_v3:525987-527030,-0.0012445176328007557,0.027540679842826276,0.3974978480225756,0.03830510740861699,0.4089459407003042,0.35121280593017556
Pf3D7_06_v3:528060-529175,-0.0001284512443852727,0.011730018713291084,0.04343050073325313,0.004527541749370361,0.06258477495964015,0.0998493407599904
Pf3D7_06_v3:531126-533186,0.03929958064463863,0.04120500535614191,0.5188625892664724,0.10574101879665314,0.47486613019881246,0.43372377224107794
Pf3D7_06_v3:533907-535364,,,,,,
Pf3D7_06_v3:537778-538585,,,,,,
Pf3D7_06_v3:539304-539674,0.0066995375475112995,,,,,
Pf3D7_06_v3:540077-544798,0.008196213835816618,-0.0011570240634849697,0.24938394248614307,0.006428042940033005,0.26154557126212896,0.248307249088525
Pf3D7_06_v3:546964-547741,,,,-0.002355080536320786,,
Pf3D7_06_v3:548280-552371,0.003927408230955635,0.01590800928890696,,0.006356319356926173,,
Pf3D7_06_v3:554457-558228,0.0049225392171427474,-0.0023166478225721634,,0.004750852850400348,,
Pf3D7_06_v3:559349-561460,0.0038033245809865096,-0.0018379001249222513,,-5.247533925902074e-05,,
Pf3D7_06_v3:566139-578993,0.001771196510557053,0.0034587620964122807,0.13543966776066127,0.007044491936534583,0.12363692301584187,0.11495700783124486
Pf3D7_06_v3:579435-585896,0.00010346785277102451,-0.0010590516481846386,,0.003542273072719212,,
Pf3D7_06_v3:587019-588635,-0.002116927387813257,1.8117600186332497e-05,,0.002685091681088415,,
Pf3D7_06_v3:589457-592264,0.06385447342354333,0.010307548089527501,0.013556948424072133,0.07857092737268889,0.13898322543289915,0.048707527128657224
Pf3D7_06_v3:593172-595904,-0.0008852163020141936,0.007965457723601403,0.03872833597750251,0.004168102741740651,0.02729853492161325,0.0035794639089263736
Pf3D7_06_v3:597484-600517,0.00816517522154865,0.014255285685400526,,-0.0018049012025906056,,
Pf3D7_06_v3:604573-605340,0.0014420528022866322,0.01395287201791756,,0.03179087583480161,,
Pf3D7_06_v3:606142-607259,,,,,,
Pf3D7_06_v3:609258-611102,,,,,,
Pf3D7_06_v3:612471-614398,0.0022650070480298673,,,-0.000944551719667789,,
Pf3D7_06_v3:615297-616610,,-0.003462480792501611,,,,
Pf3D7_06_v3:617762-621536,0.0018308885805489044,0.02203459556741642,,0.044751353548284245,,
Pf3D7_06_v3:622272-622712,0.013788988162435909,-0.00347711293164676,,0.012482244607636854,,
Pf3D7_06_v3:623023-624321,0.010454535948899595,-0.0008235512081529771,0.02806099269939854,0.007389947904606785,0.043704956178229226,0.04727521292772267
Pf3D7_06_v3:625365-627612,0.2797958859524636,0.006521164426391081,,0.36109999906535367,,
Pf3D7_06_v3:627693-630317,0.0062194644646756045,-0.0035277962718967978,,0.005027304940581911,,
Pf3D7_06_v3:630956-640174,0.08186249575283817,0.013847773455664372,0.4884759558085413,0.1423450069938517,0.6299527951574122,0.5957340043476295
Pf3D7_06_v3:644052-646169,-0.001973462873608706,,,,,
Pf3D7_06_v3:646637-655596,0.0398615087570334,-0.0015601320728731425,0.3866207372980197,0.0389401122322945,0.5561351866624461,0.37082417166197285
Pf3D7_06_v3:656376-657636,,,,,,
Pf3D7_06_v3:657939-661789,-0.0014336044493031533,-0.0024587488095110374,,-0.0025440701502032893,,
Pf3D7_06_v3:662435-667855,0.19566859571497955,0.06997802876189,0.5804649982013899,0.16460572270982018,0.39341384120863243,0.37860030505602293
Pf3D7_06_v3:669860-671632,0.0016216774872266824,0.010917288358950013,0.5963686976499192,0.03000687655235728,0.6377010884377241,0.5069264493571299
Pf3D7_06_v3:672119-672754,,,,,,
Pf3D7_06_v3:674118-676375,-0.0007255372800321821,0.06122324790935746,0.4059078212931175,0.07895294742633761,0.42805699091261296,0.2240202325126972
Pf3D7_06_v3:676888-677571,,,,,,
Pf3D7_06_v3:678387-683429,0.0027026529834837244,0.003967437455989326,0.3940559951180914,0.006618661467164179,0.4262419085509681,0.35369007440220546
Pf3D7_06_v3:684742-688857,0.03989718862062223,0.0073714649231550475,0.02118301537519061,0.06652455914027608,0.010672834176944186,0.04785405146099203
Pf3D7_06_v3:689254-691131,0.014035848482230476,0.02167563699293815,0.10545041393833175,-0.0017305411027620564,0.1930082232151211,0.2138359922879026
Pf3D7_06_v3:691769-693319,0.01513832808762074,0.006129006428488618,,-0.0011532715053936145,,
Pf3D7_06_v3:695929-697494,0.5507752776845932,0.011508382859661872,0.8509192048688872,0.6477776628131705,0.9027476020851274,0.8622961285053459
Pf3D7_06_v3:699252-703217,0.002254129508446979,0.00464790885837966,-0.005021309104807716,-0.0009023828257050989,-0.00187977921035255,0.001977112341612804
Pf3D7_06_v3:704035-705168,-0.0011722146923910692,-0.003462480792501611,,-0.0009682217614004826,,
Pf3D7_06_v3:710059-714576,0.010458820357551685,-0.003495668567443339,,0.04015412011970672,,
Pf3D7_06_v3:717050-718917,0.0035436106464287816,0.008494344445235774,,-0.0012169976732871028,,
Pf3D7_06_v3:720535-721312,-0.002261857459750253,-0.0035881590414494863,,-0.0021902274223991438,,
Pf3D7_06_v3:723117-731490,,,,,,
Pf3D7_06_v3:741269-742406,,,,,,
Pf3D7_06_v3:748416-748814,,,,,,
Pf3D7_06_v3:754395-754805,,,,,,
Pf3D7_06_v3:758609-760996,-0.0018150342217498252,,,,,
Pf3D7_06_v3:761939-764170,0.022479595186706357,0.039801124700738225,,-0.0016832234435152481,,-0.0038167287796237845
Pf3D7_06_v3:764667-765492,-0.0011621980403434976,,,,,
Pf3D7_06_v3:768792-769456,,,,,,
Pf3D7_06_v3:770147-772506,-0.0016974801737371988,-0.003462480792501611,,-0.0003994008198242231,,0.029187888293606242
Pf3D7_06_v3:774529-775470,-0.002034179257510335,-0.003462480792501611,,-0.002411819212802225,,
Pf3D7_06_v3:775980-777835,0.02710959760528291,0.005878758347511854,0.05527063381743683,0.04734925086183004,0.13723623162963786,0.024625102380527283
Pf3D7_06_v3:778692-779636,,,,,,
Pf3D7_06_v3:779849-783296,0.0002398123823725629,0.003898861094223033,0.442906900122376,-0.0003006415226828454,0.47876313389217623,0.5150756941539163
Pf3D7_06_v3:784354-788027,,-0.0034917076289326474,,0.005093030702883167,,0.1083536789232122
Pf3D7_06_v3:788707-796025,0.03882933189313071,0.024285361858555277,,-0.0018033324071533871,,
Pf3D7_06_v3:797211-798518,-0.0013193500448719201,0.01340780135536536,,0.01811019830719893,,
Pf3D7_06_v3:799397-802789,0.009009893320711778,0.005777177203739773,0.04673019117732585,0.022257910937221553,0.10963681244834246,0.021927005597122445
Pf3D7_06_v3:803374-814552,0.005184468801941312,0.006290827524031766,0.34837602898318776,0.007935478716037756,0.40584128537731995,0.33345059150885226
Pf3D7_06_v3:815622-818247,0.005512813800119452,0.005244807803235696,0.04410210691766177,-0.0025455188711431547,0.08232520405930181,0.06668405329082261
Pf3D7_06_v3:820069-824247,0.0015285657774559275,-0.00032845086532444577,0.10489164440672495,-0.0008284441107044083,0.1391391823541144,0.13289730681365614
Pf3D7_06_v3:825157-827772,0.007164522826553307,0.018770010868031966,0.40981933489819244,0.01991440909841918,0.3907228267813507,0.3092138839285686
Pf3D7_06_v3:828199-830389,-0.0016103547003514863,-0.003520771594300809,-0.003187444150322066,-0.001545533200566881,,
Pf3D7_06_v3:831286-839033,0.004549810553423943,0.0034467024056648453,0.5175001753350446,0.0076238519071876705,0.48876782127096274,0.5012663080976619
Pf3D7_06_v3:840523-841224,-0.0011669406733940252,-0.0034864673473537816,,-0.0009613575219374128,,
Pf3D7_06_v3:841846-843363,0.06078194045672829,0.01295276111623104,,0.046638502586180325,,
Pf3D7_06_v3:845660-846157,-0.0011418519342893476,,,,,
Pf3D7_06_v3:846523-847494,0.09355503997056346,0.03758322481826893,0.8166940940745282,0.22291189122167734,0.955146483274566,0.6930004620312924
Pf3D7_06_v3:848405-850864,-0.0016035785364471187,-0.0017762978195553086,0.4903255541278,,,
Pf3D7_06_v3:851378-852955,0.01926953041081645,0.04245136169746089,0.6784917458947701,0.07862844767891775,0.7573250025852601,0.506493638966921
Pf3D7_06_v3:855160-857112,0.03435473053948071,0.030325037240750273,0.014916655370054752,0.05826814333221095,0.026011952788835255,0.04926250107827433
Pf3D7_06_v3:857726-858610,-0.001177404822213529,,,-0.0024425846221804645,,
Pf3D7_06_v3:859026-860114,0.00476605647207736,0.018803793327828305,0.03790403356017811,0.0015579677533129564,0.009632913298706634,0.0015463298332412017
Pf3D7_06_v3:862882-865416,0.0016803584007012806,-0.003396035429759137,0.2501967209205521,-0.0022774032356726506,0.27125231797162025,0.07876363592942158
Pf3D7_06_v3:865845-869909,0.0018198659653264483,0.0009968029243303679,0.44276067966172583,-0.00019209575883238263,0.49326192975558564,0.4974330238950939
Pf3D7_06_v3:871297-872202,,,,,,
Pf3D7_06_v3:873809-876190,0.005611372447168206,-0.001895479953416491,,0.011467741510299206,,
Pf3D7_06_v3:876679-877298,,,,,,
Pf3D7_06_v3:878790-880784,0.05207671626800095,0.006729400450164742,,0.054676944705559345,,
Pf3D7_06_v3:881963-882994,,,,-0.0024474527877619235,,
Pf3D7_06_v3:884428-889614,0.004015807684460697,0.0037850826392655064,0.0004740027836079066,0.006499553879131583,0.0019356052424384337,0.024887752837610626
Pf3D7_06_v3:891997-892777,,,,,,
Pf3D7_06_v3:893450-895780,0.01261899173527593,-0.0034617788591518655,,0.01468203879122274,,
Pf3D7_06_v3:896989-897968,,,,,,
Pf3D7_06_v3:898341-902363,0.042239582661533784,0.004864579691001404,0.11104756823208582,0.05235221317040872,0.2145744985862993,0.06392764474603761
Pf3D7_06_v3:903740-906322,0.0036057897409621756,0.001500184906433096,0.5062059095995757,0.016958916124323337,0.5517993199880546,0.4555078817183563
Pf3D7_06_v3:908017-911096,-0.0003744299393254142,0.0014719348182476162,,-0.000176178322235509,,
Pf3D7_06_v3:911503-911889,,,,-0.002426654094114876,,
Pf3D7_06_v3:912406-913710,-0.002094837439237766,0.039716313833032216,,0.050714795932887816,,
Pf3D7_06_v3:914743-915429,,-0.0036154328620324394,,,,
Pf3D7_06_v3:916000-917299,-0.0009843327675006007,0.0032429175293369967,,0.010349196869723977,,
Pf3D7_06_v3:919685-924028,0.0042970701183253504,0.002159138854316155,,0.023877127577559682,0.0012258957268421202,-0.0026364980541760544
Pf3D7_06_v3:925105-931074,0.004104028562175637,0.0033732821597168695,0.19323179783903308,-0.0017619557027875367,0.14281848307159545,0.14144945666359915
Pf3D7_06_v3:937068-938651,0.02655566738500199,0.015177900000475869,0.6420169973216218,-0.0018681514599857404,0.5049147290487299,0.5243363949240812
Pf3D7_06_v3:939660-943720,0.021649036070405896,0.026033806130222856,,0.0023114681232444733,,
Pf3D7_06_v3:946129-947244,,-0.0028106718970959503,-0.004396604156364788,,,
Pf3D7_06_v3:947493-948644,0.038876024934264564,0.002256566651074157,0.6625642338105698,0.07072206572366362,0.6953688223846274,0.6317804040227974
Pf3D7_06_v3:950223-951506,-0.001988157076805843,0.0017591130965997532,,0.0009124797468724481,,
Pf3D7_06_v3:952906-954848,0.006941625809550264,0.00784140776599103,-0.0025305805158776806,-0.0024023946533171074,0.015714444285872854,0.017123138132427485
Pf3D7_06_v3:956765-958756,,-0.0026925758315071353,,,,
Pf3D7_06_v3:959132-962545,0.008006406583958025,0.014058125265689196,,0.0014414753925302102,,
Pf3D7_06_v3:963741-970955,-0.0005176922707177106,0.015510822658245382,0.3298075166432004,0.014376770215379343,0.35083181203722286,0.3193771983961744
Pf3D7_06_v3:977183-978049,0.007519921609305422,,0.47787616157578344,,0.5251216529582364,
Pf3D7_06_v3:981066-982547,-0.0011621980403434976,,,0.011649153212473234,,
Pf3D7_06_v3:983946-984989,,,,,,
Pf3D7_06_v3:985047-986870,0.00039935197199754614,,,,,
Pf3D7_06_v3:987808-989636,0.0003459585416012962,,,,,
Pf3D7_06_v3:990375-992198,0.0023542976207710188,0.08790253466892316,0.06947800867413448,0.05479289203225868,0.06358365931061159,
Pf3D7_06_v3:994284-994553,-0.0010863873210881026,,,,,
Pf3D7_06_v3:999524-1007683,0.05482417018015134,0.02921335899722175,0.03136623108549023,0.007730425062503705,0.074081048622806,0.02753558372007178
Pf3D7_06_v3:1009457-1010718,,,,,,
Pf3D7_06_v3:1011429-1014569,0.01409471394694073,0.009482904173181447,,0.019516401501166757,,
Pf3D7_06_v3:1015868-1018444,-0.0025732527537284857,0.0007661517098665153,,,,
Pf3D7_06_v3:1020024-1021875,0.001184065435724468,,,,,
Pf3D7_06_v3:1023015-1024214,0.0008139725903716254,0.00742695546360721,,0.017844963280738535,,
Pf3D7_06_v3:1025179-1026336,0.011966766972186434,0.007213171455971576,0.7617303466924463,0.04707874666507869,0.8290836598610147,0.6866724988880837
Pf3D7_06_v3:1026823-1031157,-0.000587724948800052,0.009248494762485567,0.3059584006848254,0.003286310624154782,0.2915401198288157,0.2499671153520033
Pf3D7_06_v3:1032536-1033774,0.016993504364175013,-0.0034038796963746913,,0.01392837649953634,,
Pf3D7_06_v3:1035358-1036371,-0.002120350025248253,-0.0005642216018738792,,,,
Pf3D7_06_v3:1039655-1041550,0.008490943110493084,-6.823828395135933e-06,,0.02221663253532885,,
Pf3D7_06_v3:1042652-1042948,,,,,,
Pf3D7_06_v3:1043546-1045474,0.01205464905101344,0.12636162906479548,,0.055561507760716965,,
Pf3D7_06_v3:1046986-1048052,0.01304889749068522,0.0030520225215069077,,0.03478394691246678,,
Pf3D7_06_v3:1048710-1053965,0.002304018840955165,-0.002067610544154801,,0.0021908753858438158,,
Pf3D7_06_v3:1056052-1058529,0.0005775223778021637,0.008511098691230226,,0.0002709180547459588,,
Pf3D7_06_v3:1058666-1059922,0.0038411756814786526,0.005419839611782461,,-0.0022665401081285405,,
Pf3D7_06_v3:1061115-1062891,0.004005655591363856,-0.0016328440185490387,,0.006893491191863417,,
Pf3D7_06_v3:1065147-1068626,0.013374651776662213,0.011242262755843196,0.758063843143113,0.02998951029037152,0.8315023344711844,0.7312182614138993
Pf3D7_06_v3:1069962-1072805,-0.0011425754346280701,,,-0.0009579882896555931,,
Pf3D7_06_v3:1073458-1073895,-0.0023690373285717614,,,,,
Pf3D7_06_v3:1075018-1076136,0.02027763602737279,0.010027331080994349,0.49482319942565295,0.06427056735757711,0.5685118259758717,0.4082133252812627
Pf3D7_06_v3:1078995-1081320,,,,,,
Pf3D7_06_v3:1082910-1084028,,,,-0.0009765893045010057,,
Pf3D7_06_v3:1084508-1084840,,,,,,
Pf3D7_06_v3:1089190-1094328,0.040451960576281164,-0.0011917314314294715,,0.003495665276457383,,
Pf3D7_06_v3:1095065-1096373,0.006778301137365486,-0.0036299102602388596,0.11000483526417047,0.0224267078527788,0.16597179287916541,0.11230957996485073
Pf3D7_06_v3:1097300-1098649,0.0069576622815151,0.012918740632437292,0.00840464631129409,0.009100326710659874,0.0026789868628096475,0.0064631018459043905
Pf3D7_06_v3:1100277-1100858,0.0005892989072036332,-0.003462480792501611,,-0.0001932910383817517,,
Pf3D7_06_v3:1101734-1102852,,,,,,
Pf3D7_06_v3:1104015-1105199,,,,,,
Pf3D7_06_v3:1108197-1111640,0.07650052229101241,0.04274617300911468,,0.06735163151188231,,
Pf3D7_06_v3:1114544-1117537,0.12654494800139016,0.03038625274549922,,0.17001331240451575,0.0012653936915756234,
Pf3D7_06_v3:1119587-1120858,0.004760975092995014,,,-0.0009490438992802438,,
Pf3D7_06_v3:1121690-1122211,,,,,,
Pf3D7_06_v3:1122801-1153664,0.07161968477501678,0.005334337828546924,0.3384542590607725,0.0840162230297414,0.41469935695224297,0.32297642982115643
