,tajimas_d_all
Pf3D7_13_v3:1297600-1299273,
Pf3D7_13_v3:1299906-1305294,-1.4489496956569299
Pf3D7_13_v3:1306654-1307999,
Pf3D7_13_v3:1309177-1310006,
Pf3D7_13_v3:1310771-1312216,
Pf3D7_13_v3:1313924-1315786,
Pf3D7_13_v3:1316496-1317806,
Pf3D7_13_v3:1319089-1321845,-1.5299166889660583
Pf3D7_13_v3:1325913-1327532,
Pf3D7_13_v3:1329491-1331059,-0.821850611656531
Pf3D7_13_v3:1332299-1335592,-1.2096732077082804
Pf3D7_13_v3:1336401-1336892,
Pf3D7_13_v3:1337117-1339693,-0.6614025235937135
Pf3D7_13_v3:1340786-1341442,
Pf3D7_13_v3:1342012-1343805,-0.9032467398844187
Pf3D7_13_v3:1344806-1346278,
Pf3D7_13_v3:1348779-1349522,
Pf3D7_13_v3:1350042-1353860,-0.036450473025739026
Pf3D7_13_v3:1355285-1357194,
Pf3D7_13_v3:1357704-1360319,-1.533916054412238
Pf3D7_13_v3:1362093-1367609,-1.3225001764834785
Pf3D7_13_v3:1371671-1373056,
Pf3D7_13_v3:1373390-1377397,-0.8918499729301443
Pf3D7_13_v3:1382631-1383335,
Pf3D7_13_v3:1385058-1389143,-1.4462240040513672
Pf3D7_13_v3:1390016-1391353,
Pf3D7_13_v3:1392614-1395565,-0.9452158491453833
Pf3D7_13_v3:1400897-1402276,
Pf3D7_13_v3:1405731-1407512,
Pf3D7_13_v3:1413102-1413947,
Pf3D7_13_v3:1416316-1417458,
Pf3D7_13_v3:1419086-1420141,2.255634744812947
Pf3D7_13_v3:1428874-1438852,-0.3275715453469748
Pf3D7_13_v3:1440779-1450385,
Pf3D7_13_v3:1451489-1453443,
Pf3D7_13_v3:1456110-1461326,-1.0285664920356574
Pf3D7_13_v3:1462180-1463991,
Pf3D7_13_v3:1464895-1466619,1.5045910625990897
Pf3D7_13_v3:1469844-1471453,
Pf3D7_13_v3:1474274-1475661,
Pf3D7_13_v3:1476333-1477307,
Pf3D7_13_v3:1477961-1480024,
Pf3D7_13_v3:1480954-1481702,
Pf3D7_13_v3:1482361-1482837,
Pf3D7_13_v3:1486456-1487616,
Pf3D7_13_v3:1491265-1494308,-1.4717537333400947
Pf3D7_13_v3:1497877-1501494,0.024191347329291343
Pf3D7_13_v3:1503015-1506022,-0.6462796385779823
Pf3D7_13_v3:1506965-1508977,
Pf3D7_13_v3:1509589-1519593,-0.4920347993149007
Pf3D7_13_v3:1525562-1527814,-1.1123868550432054
Pf3D7_13_v3:1528502-1530208,0.6618876856462526
Pf3D7_13_v3:1542080-1543981,
Pf3D7_13_v3:1545070-1545735,
Pf3D7_13_v3:1548692-1550396,-1.1112785935525218
Pf3D7_13_v3:1550949-1553103,
Pf3D7_13_v3:1554199-1556364,
Pf3D7_13_v3:1556659-1559734,-1.1156661127253051
Pf3D7_13_v3:1561255-1563123,
Pf3D7_13_v3:1564932-1567660,-1.2267519109016858
Pf3D7_13_v3:1568374-1571169,-0.7544494705144277
Pf3D7_13_v3:1572631-1573723,
Pf3D7_13_v3:1583226-1584053,-0.3838174129981982
Pf3D7_13_v3:1585806-1586399,
Pf3D7_13_v3:1588404-1590290,
Pf3D7_13_v3:1590510-1596320,0.9722524473002495
Pf3D7_13_v3:1598401-1601178,
Pf3D7_13_v3:1601698-1603554,-0.04825543761434979
Pf3D7_13_v3:1607323-1610190,
Pf3D7_13_v3:1610715-1611989,
Pf3D7_13_v3:1613197-1616805,-0.4227115258044096
Pf3D7_13_v3:1618001-1619728,-0.9606168915691995
Pf3D7_13_v3:1627311-1629480,-1.4248698151476444
Pf3D7_13_v3:1639617-1641143,
Pf3D7_13_v3:1642119-1644479,-0.9673126252518763
Pf3D7_13_v3:1649113-1650649,
Pf3D7_13_v3:1653211-1654131,
Pf3D7_13_v3:1657442-1660171,-1.6955554869992804
Pf3D7_13_v3:1660812-1663730,
Pf3D7_13_v3:1669694-1670956,
Pf3D7_13_v3:1679693-1681444,
Pf3D7_13_v3:1682393-1693969,-1.2984272840468902
Pf3D7_13_v3:1696894-1698113,
Pf3D7_13_v3:1699683-1700630,
Pf3D7_13_v3:1704570-1706123,-1.4259780766383283
Pf3D7_13_v3:1707731-1710679,
Pf3D7_13_v3:1714443-1719255,-0.643685497255834
Pf3D7_13_v3:1721904-1723685,
Pf3D7_13_v3:1724817-1726997,-1.5148014327564652
Pf3D7_13_v3:1730702-1753486,-1.2138257314391796
Pf3D7_13_v3:1756212-1758158,-1.4248396669783612
Pf3D7_13_v3:1759466-1761991,-0.8301927331150866
Pf3D7_13_v3:1764190-1766607,-0.448599159578466
Pf3D7_13_v3:1769129-1771927,
Pf3D7_13_v3:1774275-1779042,-0.2968961677246314
Pf3D7_13_v3:1785333-1786805,
Pf3D7_13_v3:1789425-1790672,
Pf3D7_13_v3:1791032-1794766,
Pf3D7_13_v3:1796274-1797709,
Pf3D7_13_v3:1801271-1805737,-1.043484080119341
Pf3D7_13_v3:1807159-1809617,
Pf3D7_13_v3:1812220-1813929,
Pf3D7_13_v3:1816344-1821300,-1.4167135238556616
Pf3D7_13_v3:1826411-1827649,
Pf3D7_13_v3:1831842-1834991,
Pf3D7_13_v3:1835511-1836799,
Pf3D7_13_v3:1837752-1840105,
Pf3D7_13_v3:1843376-1844897,
Pf3D7_13_v3:1849528-1850517,
Pf3D7_13_v3:1852898-1870864,-1.2970307183361187
Pf3D7_13_v3:1871922-1873709,-0.3191580716460287
Pf3D7_13_v3:1874060-1874725,
Pf3D7_13_v3:1878875-1880194,0.29350877787885954
Pf3D7_13_v3:1889853-1891121,-0.35598822915560074
Pf3D7_13_v3:1897983-1899362,
Pf3D7_13_v3:1902723-1905355,-0.7781524767132053
Pf3D7_13_v3:1908960-1910885,
Pf3D7_13_v3:1912948-1918904,-1.179525129255225
Pf3D7_13_v3:1919834-1923999,-1.4400088647144922
Pf3D7_13_v3:1927449-1928260,
Pf3D7_13_v3:1929091-1933721,-1.4262972073667044
Pf3D7_13_v3:1935596-1947380,-1.7428706346134488
Pf3D7_13_v3:1959657-1965677,0.2583824975861533
Pf3D7_13_v3:1965963-1966322,
Pf3D7_13_v3:1966890-1969427,-1.6375829764479983
Pf3D7_13_v3:1969769-1970752,
Pf3D7_13_v3:1971890-1974481,0.5480787725595173
Pf3D7_13_v3:1977269-1982692,-1.2239352437017532
Pf3D7_13_v3:1983823-1985011,
Pf3D7_13_v3:1985337-1995614,0.5578192749504851
Pf3D7_13_v3:1997023-1998282,
Pf3D7_13_v3:2000681-2002000,
Pf3D7_13_v3:2002429-2002989,
Pf3D7_13_v3:2003332-2005134,
Pf3D7_13_v3:2005962-2007950,-1.4214231909777841
Pf3D7_13_v3:2009477-2010281,
Pf3D7_13_v3:2011168-2012085,
Pf3D7_13_v3:2012799-2014919,-1.5120378807700838
Pf3D7_13_v3:2015367-2018801,-0.21533262839871853
Pf3D7_13_v3:2023259-2024944,
Pf3D7_13_v3:2025366-2026106,-1.1829742791464564
Pf3D7_13_v3:2027073-2028638,
Pf3D7_13_v3:2033838-2039882,-1.5291780565044202
Pf3D7_13_v3:2043106-2047758,-0.6242412599618313
Pf3D7_13_v3:2052108-2053384,
Pf3D7_13_v3:2055216-2056721,
Pf3D7_13_v3:2059616-2063924,-1.217602485328922
Pf3D7_13_v3:2067529-2068767,
Pf3D7_13_v3:2069317-2075337,-1.140251195243047
Pf3D7_13_v3:2076078-2079227,
Pf3D7_13_v3:2080764-2083152,
Pf3D7_13_v3:2083689-2085530,-1.0385094463230686
Pf3D7_13_v3:2087393-2092177,-0.8152434615308974
Pf3D7_13_v3:2093365-2094337,
Pf3D7_13_v3:2096326-2099369,
Pf3D7_13_v3:2101485-2109086,-1.2024698068546893
Pf3D7_13_v3:2110352-2113356,-1.0475678828036474
Pf3D7_13_v3:2114157-2116211,0.6415752987578236
Pf3D7_13_v3:2132068-2138583,-0.46762936099938723
Pf3D7_13_v3:2139728-2143222,
Pf3D7_13_v3:2151402-2152373,
Pf3D7_13_v3:2154162-2155217,-1.2517351718403196
Pf3D7_13_v3:2155755-2157542,-1.7008648342346715
Pf3D7_13_v3:2160318-2162729,-0.6966076206290405
Pf3D7_13_v3:2164239-2167416,-1.6441380540324253
Pf3D7_13_v3:2169314-2170416,
Pf3D7_13_v3:2176308-2177272,-1.3456292724462076
Pf3D7_13_v3:2178639-2179862,-0.2472566458604261
Pf3D7_13_v3:2180958-2182799,
Pf3D7_13_v3:2184037-2185950,-0.4146923473074266
Pf3D7_13_v3:2187435-2190224,
Pf3D7_13_v3:2191058-2194111,-1.7484502236276545
Pf3D7_13_v3:2202611-2204481,0.6982600143450352
Pf3D7_13_v3:2206592-2210458,
Pf3D7_13_v3:2216346-2217563,
Pf3D7_13_v3:2218743-2222939,-0.6980432615296437
Pf3D7_13_v3:2224146-2227040,-0.8110788393227524
Pf3D7_13_v3:2235089-2238109,-0.644941385819024
Pf3D7_13_v3:2239261-2240004,
Pf3D7_13_v3:2240970-2242412,
Pf3D7_13_v3:2245189-2246512,
Pf3D7_13_v3:2249587-2261721,-1.6356334059655737
Pf3D7_13_v3:2263199-2264755,
Pf3D7_13_v3:2265817-2267148,1.982563928577512
Pf3D7_13_v3:2271537-2274083,
Pf3D7_13_v3:2276521-2280060,-0.4267589764943885
Pf3D7_13_v3:2281492-2284212,-1.5815871445206564
Pf3D7_13_v3:2286220-2290210,-1.5866459970941573
Pf3D7_13_v3:2297900-2304194,-1.433169519203358
Pf3D7_13_v3:2305436-2307640,
Pf3D7_13_v3:2309035-2314125,-0.017220573373572697
Pf3D7_13_v3:2314457-2315479,
Pf3D7_13_v3:2317002-2317844,
Pf3D7_13_v3:2322060-2325077,-0.8857818574952259
Pf3D7_13_v3:2332196-2334915,
Pf3D7_13_v3:2336005-2345850,-0.9819962083315181
Pf3D7_13_v3:2347863-2349986,
Pf3D7_13_v3:2350437-2352820,
Pf3D7_13_v3:2353681-2356902,
Pf3D7_13_v3:2359251-2361198,
Pf3D7_13_v3:2364426-2365235,-1.4274353178892543
Pf3D7_13_v3:2371882-2377959,-0.13000051204783403
Pf3D7_13_v3:2381165-2392261,-0.7931747349454749
Pf3D7_13_v3:2395974-2402354,-1.3361526866922335
Pf3D7_13_v3:2409348-2410466,
Pf3D7_13_v3:2413324-2425261,-0.7977103688534237
Pf3D7_13_v3:2426133-2431183,-1.0187707562840562
Pf3D7_13_v3:2435343-2438924,
Pf3D7_13_v3:2440438-2442909,
Pf3D7_13_v3:2445090-2447264,-1.0108680048304917
Pf3D7_13_v3:2450461-2453760,-1.448015720992274
Pf3D7_13_v3:2455261-2461424,-0.6028847060942071
Pf3D7_13_v3:2462069-2463784,-0.2045255943807685
Pf3D7_13_v3:2465491-2467982,
Pf3D7_13_v3:2469127-2469540,
Pf3D7_13_v3:2470972-2471793,
Pf3D7_13_v3:2473530-2481626,-1.257443118956461
Pf3D7_13_v3:2487857-2489475,
Pf3D7_13_v3:2490386-2491837,
Pf3D7_13_v3:2495924-2502070,-0.7690288469378809
Pf3D7_13_v3:2503185-2505458,
Pf3D7_13_v3:2506148-2507214,
Pf3D7_13_v3:2510355-2516474,-0.8920362241996285
Pf3D7_13_v3:2518487-2525493,-1.1543516988393439
Pf3D7_13_v3:2526360-2531483,-0.7772865423547144
Pf3D7_13_v3:2532201-2535722,-1.3434736869197568
Pf3D7_13_v3:2536315-2539642,-1.3804735690518606
Pf3D7_13_v3:2539948-2541540,-1.4225616006377513
Pf3D7_13_v3:2542284-2543150,
Pf3D7_13_v3:2543644-2546483,-1.17592308651411
Pf3D7_13_v3:2547764-2550477,
Pf3D7_13_v3:2552554-2554926,-0.9296700146435698
Pf3D7_13_v3:2556025-2559547,0.3181749890368513
Pf3D7_13_v3:2564625-2567108,
Pf3D7_13_v3:2568556-2570946,-0.4054799957260543
Pf3D7_13_v3:2571845-2577286,0.1783292682391761
Pf3D7_13_v3:2579159-2582614,-1.1293644690067037
Pf3D7_13_v3:2585032-2594829,-0.5683019252654878
Pf3D7_13_v3:2596389-2597822,-1.2642331442183197
Pf3D7_13_v3:2598757-2601399,-1.584298806852954
Pf3D7_13_v3:2609933-2610581,
Pf3D7_13_v3:2612422-2614644,-0.6725718825540044
Pf3D7_13_v3:2616148-2617902,-0.5371409738076589
Pf3D7_13_v3:2619028-2620567,
Pf3D7_13_v3:2621261-2624000,-0.962961568425637
Pf3D7_13_v3:2629861-2631442,-1.4225616006377513
Pf3D7_13_v3:2638091-2638543,
Pf3D7_13_v3:2638955-2652697,-1.3701730383433528
Pf3D7_13_v3:2655277-2659065,-0.10418897404163122
Pf3D7_13_v3:2663422-2665152,
Pf3D7_13_v3:2666666-2667781,
Pf3D7_13_v3:2668398-2670524,-1.423171181903346
Pf3D7_13_v3:2675590-2677966,
Pf3D7_13_v3:2683581-2684967,
Pf3D7_13_v3:2685059-2686331,-1.254021848394095
Pf3D7_13_v3:2687561-2690701,-0.6164498260727415
Pf3D7_13_v3:2692076-2693282,
Pf3D7_13_v3:2693921-2694859,
Pf3D7_13_v3:2695655-2699881,-0.9785034437522668
Pf3D7_13_v3:2701228-2704776,-1.695601110527957
Pf3D7_13_v3:2706499-2708442,-1.3136535486633332
Pf3D7_13_v3:2710406-2711718,
Pf3D7_13_v3:2713463-2715436,-1.2663330625646618
Pf3D7_13_v3:2717853-2719377,
Pf3D7_13_v3:2719490-2721420,
Pf3D7_13_v3:2722690-2725182,
Pf3D7_13_v3:2725669-2725947,
Pf3D7_13_v3:2727425-2729155,-1.4270863381290122
Pf3D7_13_v3:2731041-2736143,-1.4195681796150648
Pf3D7_13_v3:2739350-2740998,
Pf3D7_13_v3:2742585-2745862,-1.3557105588327443
Pf3D7_13_v3:2746659-2748224,
Pf3D7_13_v3:2749595-2756107,-1.867940314123553
Pf3D7_13_v3:2756529-2757997,
Pf3D7_13_v3:2759756-2768478,-1.5990465382595638
Pf3D7_13_v3:2769916-2773480,-1.3758068433086579
Pf3D7_13_v3:2774191-2776884,-0.9622346284690347
Pf3D7_13_v3:2787972-2788913,
Pf3D7_14_v3:41289-43093,-1.1555228181031978
Pf3D7_14_v3:46833-47744,-1.591696880512405
Pf3D7_14_v3:48912-50415,
Pf3D7_14_v3:53411-53734,
Pf3D7_14_v3:66269-67081,-0.0214157541082143
Pf3D7_14_v3:74188-76793,
Pf3D7_14_v3:77258-80423,
Pf3D7_14_v3:81121-83760,-0.659410942913078
Pf3D7_14_v3:84735-85301,
Pf3D7_14_v3:85883-87883,
Pf3D7_14_v3:89565-91037,-1.1179743272351983
Pf3D7_14_v3:94980-98404,-1.3804603514521863
Pf3D7_14_v3:100847-105624,-1.4928953200281834
Pf3D7_14_v3:106370-109234,0.1211057807440959
Pf3D7_14_v3:110114-112645,
Pf3D7_14_v3:113144-119011,0.16656427980304764
Pf3D7_14_v3:120069-121134,
Pf3D7_14_v3:121855-125340,-1.5053470106072
Pf3D7_14_v3:125986-129877,
Pf3D7_14_v3:133737-135073,
Pf3D7_14_v3:136530-141420,-0.07598293320837828
Pf3D7_14_v3:142242-143138,
Pf3D7_14_v3:143984-144661,
Pf3D7_14_v3:150000-150608,
Pf3D7_14_v3:151765-152310,
Pf3D7_14_v3:153139-154545,
Pf3D7_14_v3:154855-160191,-1.019573946735412
Pf3D7_14_v3:163990-166854,-1.0722154822486132
Pf3D7_14_v3:172237-174911,
Pf3D7_14_v3:175503-179705,-1.9450671119549592
Pf3D7_14_v3:180897-181649,
Pf3D7_14_v3:181955-185032,-1.1904889880846754
Pf3D7_14_v3:185437-190368,-0.5399038344538052
Pf3D7_14_v3:190997-192724,-1.314507739183101
Pf3D7_14_v3:193216-194265,
Pf3D7_14_v3:196327-198486,
Pf3D7_14_v3:200493-204143,
Pf3D7_14_v3:205559-209003,-1.0131507673591376
Pf3D7_14_v3:211566-215651,-1.2480750682448247
Pf3D7_14_v3:217845-226307,-1.9733729958211872
Pf3D7_14_v3:228410-229837,
Pf3D7_14_v3:230864-232690,-1.1910826419007472
Pf3D7_14_v3:233001-237744,-0.3382531505173297
Pf3D7_14_v3:239747-243772,0.3662473302000429
Pf3D7_14_v3:244908-245492,
Pf3D7_14_v3:253542-257360,-0.06981369658819636
Pf3D7_14_v3:258746-259988,
Pf3D7_14_v3:261061-262099,-1.1829742791464564
Pf3D7_14_v3:264403-267074,-1.0031950941582872
Pf3D7_14_v3:271014-277115,-1.3460899562451887
Pf3D7_14_v3:279176-280673,
Pf3D7_14_v3:283086-284435,-1.6984634618038175
Pf3D7_14_v3:293471-294832,
Pf3D7_14_v3:297468-298823,
Pf3D7_14_v3:300725-305833,
Pf3D7_14_v3:313975-317457,-1.3467375339368912
Pf3D7_14_v3:320274-320861,
Pf3D7_14_v3:323317-324172,
Pf3D7_14_v3:324754-346468,-0.6644862428059934
Pf3D7_14_v3:353263-355141,-1.4201224637029215
Pf3D7_14_v3:356550-360188,-0.16637304967256822
Pf3D7_14_v3:360656-361539,-1.4228887420118164
Pf3D7_14_v3:370146-373006,-1.1292785720297103
Pf3D7_14_v3:374800-377106,1.7029074106714197
Pf3D7_14_v3:377285-380182,-0.4852651710624375
Pf3D7_14_v3:389592-391595,-1.4259780766383283
Pf3D7_14_v3:396010-397967,
Pf3D7_14_v3:400418-402994,
Pf3D7_14_v3:403652-417062,-1.3422530995743636
Pf3D7_14_v3:420442-422790,-0.4309134320483191
Pf3D7_14_v3:423751-424250,
Pf3D7_14_v3:427191-428588,
Pf3D7_14_v3:437224-439466,-1.4259780766383283
Pf3D7_14_v3:440541-447773,-1.5027402457086236
Pf3D7_14_v3:447923-449968,-1.0553857476318602
Pf3D7_14_v3:452175-454879,-0.2069707635311557
Pf3D7_14_v3:458796-460962,
Pf3D7_14_v3:461401-467451,-1.6270467821248613
Pf3D7_14_v3:468976-472016,-0.29056230615848705
Pf3D7_14_v3:472850-474826,-1.341260335210967
Pf3D7_14_v3:475249-477297,-1.1347382092142329
Pf3D7_14_v3:484438-487308,-1.0854337723233518
Pf3D7_14_v3:487776-490380,
Pf3D7_14_v3:493971-504345,-0.5434168038865211
Pf3D7_14_v3:507360-508868,
Pf3D7_14_v3:512363-516022,-1.5787985334563681
Pf3D7_14_v3:516574-518193,
Pf3D7_14_v3:523890-525305,-0.2531250380970822
Pf3D7_14_v3:527132-529234,
Pf3D7_14_v3:534057-535988,
Pf3D7_14_v3:536796-537839,
Pf3D7_14_v3:538869-540572,-0.9384906149010198
Pf3D7_14_v3:540677-546046,-1.2441354505739877
Pf3D7_14_v3:560093-562324,
Pf3D7_14_v3:564024-565247,
Pf3D7_14_v3:578369-587529,-1.0109079967546082
Pf3D7_14_v3:590626-592188,
Pf3D7_14_v3:592992-597146,-1.4708622195994896
Pf3D7_14_v3:599763-600680,
Pf3D7_14_v3:601981-605559,
Pf3D7_14_v3:606380-607348,-0.5657982244008585
Pf3D7_14_v3:609205-611287,-0.9743847085042873
Pf3D7_14_v3:615167-616180,
Pf3D7_14_v3:618897-623321,-0.1491155884798137
Pf3D7_14_v3:624486-628250,-1.02752819121249
Pf3D7_14_v3:629419-632895,-1.1083194338099709
Pf3D7_14_v3:642071-642735,
Pf3D7_14_v3:643914-644989,
Pf3D7_14_v3:645641-648454,-0.578984742563585
Pf3D7_14_v3:650503-657345,-1.627513713709043
Pf3D7_14_v3:659539-660903,
Pf3D7_14_v3:661098-665098,
Pf3D7_14_v3:669692-678772,-1.6960130405173266
Pf3D7_14_v3:682778-684802,-1.553976988544684
Pf3D7_14_v3:685437-686368,
Pf3D7_14_v3:688592-689740,-1.304450806069548
Pf3D7_14_v3:694585-708177,-1.9923231091472888
Pf3D7_14_v3:709670-713309,
Pf3D7_14_v3:726979-728379,
Pf3D7_14_v3:730694-744682,-1.7435227395762838
Pf3D7_14_v3:750330-751684,
Pf3D7_14_v3:753389-756440,
Pf3D7_14_v3:757195-758555,
Pf3D7_14_v3:759360-761422,
Pf3D7_14_v3:762614-773407,-1.8053175785394375
Pf3D7_14_v3:776672-777082,-0.6466095466329381
Pf3D7_14_v3:783078-785819,
Pf3D7_14_v3:786958-790458,-1.295513429105736
Pf3D7_14_v3:793752-796877,-1.644939804996355
Pf3D7_14_v3:797709-800135,-1.2658399736718149
Pf3D7_14_v3:804425-811369,-1.6104805523271477
Pf3D7_14_v3:813778-814413,
Pf3D7_14_v3:815324-818245,
Pf3D7_14_v3:820068-821597,
Pf3D7_14_v3:822423-824340,
Pf3D7_14_v3:825612-827330,-1.2631248827276358
Pf3D7_14_v3:828904-830773,
Pf3D7_14_v3:832335-836684,-1.2499848632327153
Pf3D7_14_v3:838927-842664,-0.7567010828579015
Pf3D7_14_v3:846508-849177,-1.3607804778156045
Pf3D7_14_v3:849819-853349,-0.8122010128548728
Pf3D7_14_v3:854094-855963,-1.4624916725394823
Pf3D7_14_v3:860011-863080,0.10111206866414527
Pf3D7_14_v3:865346-866805,
Pf3D7_14_v3:867802-868920,
Pf3D7_14_v3:871000-874761,-0.24766785640939096
Pf3D7_14_v3:877441-881450,
Pf3D7_14_v3:881957-883672,
Pf3D7_14_v3:885211-887870,
Pf3D7_14_v3:888838-889953,
Pf3D7_14_v3:891140-891622,
Pf3D7_14_v3:893720-894862,
Pf3D7_14_v3:896004-896939,
Pf3D7_14_v3:897980-899044,
Pf3D7_14_v3:900386-905278,-0.9680055560620826
Pf3D7_14_v3:910227-912152,1.136372027845981
Pf3D7_14_v3:913819-917391,0.15465579184429534
Pf3D7_14_v3:918429-919997,-0.8727934901185223
Pf3D7_14_v3:922931-924208,-0.18081930989509684
Pf3D7_14_v3:929503-931281,
Pf3D7_14_v3:942192-946990,-1.5781863007537367
Pf3D7_14_v3:947387-952348,
Pf3D7_14_v3:959074-963750,-1.648557280908272
Pf3D7_14_v3:967563-972311,-0.5490780326192548
Pf3D7_14_v3:989220-992930,-0.4713602222846642
Pf3D7_14_v3:993652-994300,
Pf3D7_14_v3:995161-1000506,-1.1901395898186669
Pf3D7_14_v3:1006643-1008069,
Pf3D7_14_v3:1009010-1011910,0.9889526204469705
Pf3D7_14_v3:1021652-1022857,
Pf3D7_14_v3:1023948-1025765,
Pf3D7_14_v3:1026262-1027144,
Pf3D7_14_v3:1027966-1029948,
Pf3D7_14_v3:1031065-1035360,-0.9477386175712024
Pf3D7_14_v3:1036137-1039583,
Pf3D7_14_v3:1043057-1049590,-1.340121925551
Pf3D7_14_v3:1050050-1050316,
Pf3D7_14_v3:1051085-1054594,-1.3427096973102381
Pf3D7_14_v3:1056162-1060124,0.7654935996590305
Pf3D7_14_v3:1064142-1069386,
Pf3D7_14_v3:1077357-1079721,
Pf3D7_14_v3:1081773-1084208,
Pf3D7_14_v3:1087436-1087627,
Pf3D7_14_v3:1095686-1097731,
Pf3D7_14_v3:1101958-1104387,
Pf3D7_14_v3:1105200-1106514,
Pf3D7_14_v3:1108090-1115470,-1.854944418463318
Pf3D7_14_v3:1118591-1126292,-0.34784783156622684
Pf3D7_14_v3:1127042-1129031,
Pf3D7_14_v3:1129470-1130771,
Pf3D7_14_v3:1133067-1134400,
Pf3D7_14_v3:1134854-1139191,
Pf3D7_14_v3:1140579-1141292,
Pf3D7_14_v3:1142154-1143791,
Pf3D7_14_v3:1144518-1148078,-1.2514323447391429
Pf3D7_14_v3:1150475-1153387,-1.5569596099214957
Pf3D7_14_v3:1155355-1163694,-0.7629398354137454
Pf3D7_14_v3:1164332-1166566,-0.9981461412486392
Pf3D7_14_v3:1167144-1167803,
Pf3D7_14_v3:1170829-1175293,-0.9906730057090641
Pf3D7_14_v3:1176770-1181092,-0.38558944815741936
Pf3D7_14_v3:1181664-1182982,
Pf3D7_14_v3:1188349-1191466,
Pf3D7_14_v3:1191946-1199919,0.04165664099393345
Pf3D7_14_v3:1201748-1204339,
Pf3D7_14_v3:1207398-1210028,
Pf3D7_14_v3:1211012-1212776,
Pf3D7_14_v3:1216653-1217171,
Pf3D7_14_v3:1218105-1218999,
Pf3D7_14_v3:1221775-1222818,
Pf3D7_14_v3:1224340-1228017,
Pf3D7_14_v3:1231036-1233841,-1.2854820026374385
Pf3D7_14_v3:1233977-1237125,-1.061260270575759
Pf3D7_14_v3:1238851-1241595,-1.3603513041989972
Pf3D7_14_v3:1249328-1252167,-0.197246216968401
Pf3D7_14_v3:1253540-1256878,
Pf3D7_14_v3:1257643-1258971,
Pf3D7_14_v3:1260908-1262826,
Pf3D7_14_v3:1263826-1269011,-0.8474612683575004
Pf3D7_14_v3:1269368-1274667,-1.0773180981221522
Pf3D7_14_v3:1275899-1282645,-0.7503530185508385
Pf3D7_14_v3:1285667-1289254,
Pf3D7_14_v3:1290468-1291459,
Pf3D7_14_v3:1292885-1295086,-1.2663887297447705
Pf3D7_14_v3:1299894-1303726,-1.3110857346175666
Pf3D7_14_v3:1304028-1307831,-1.6329192690904804
Pf3D7_14_v3:1310041-1311834,
Pf3D7_14_v3:1312304-1329577,-1.5793264497468504
Pf3D7_14_v3:1332363-1337301,-0.9676633849474561
Pf3D7_14_v3:1341689-1342289,
Pf3D7_14_v3:1342484-1348994,-1.5084586608281405
Pf3D7_14_v3:1350313-1358379,-1.465282064869954
Pf3D7_14_v3:1360002-1364558,-1.6259973673426877
Pf3D7_14_v3:1364749-1366113,
Pf3D7_14_v3:1366979-1368202,-0.43518682365783634
Pf3D7_14_v3:1378348-1402665,-1.3835967841219807
Pf3D7_14_v3:1404312-1406198,-1.1902404904813386
Pf3D7_14_v3:1407258-1407746,
Pf3D7_14_v3:1411737-1413096,
Pf3D7_14_v3:1414023-1415315,
Pf3D7_14_v3:1415941-1417020,
Pf3D7_14_v3:1419383-1420934,
Pf3D7_14_v3:1421901-1431221,-1.6502741746497886
Pf3D7_14_v3:1433738-1434310,
Pf3D7_14_v3:1437511-1442877,-1.5644089408746802
Pf3D7_14_v3:1445085-1449491,
Pf3D7_14_v3:1452604-1454118,-0.8215170876060389
Pf3D7_14_v3:1454555-1455496,
Pf3D7_14_v3:1461388-1467590,-0.5340302485515327
Pf3D7_14_v3:1467629-1474438,-1.694618514607867
Pf3D7_14_v3:1479777-1482758,-0.10176763018331851
Pf3D7_14_v3:1484166-1488129,-0.3692026022329444
Pf3D7_14_v3:1488706-1490001,-0.5763785394756046
Pf3D7_14_v3:1490654-1494214,
Pf3D7_14_v3:1495799-1498533,-1.181821946425012
Pf3D7_14_v3:1502648-1504861,
Pf3D7_14_v3:1517070-1519370,-1.4435244266783962
Pf3D7_14_v3:1521105-1521920,
Pf3D7_14_v3:1523286-1525046,-1.2642331442183197
Pf3D7_14_v3:1525564-1528485,-1.4248698151476444
Pf3D7_14_v3:1530276-1530830,
Pf3D7_14_v3:1533329-1534947,
Pf3D7_14_v3:1536484-1538469,
Pf3D7_14_v3:1541359-1542872,0.15273694376398633
Pf3D7_14_v3:1548918-1556721,-0.5903826503237575
Pf3D7_14_v3:1557527-1560157,-0.13815066071241894
Pf3D7_14_v3:1564575-1567839,
Pf3D7_14_v3:1571039-1574161,-1.3205546559519694
Pf3D7_14_v3:1578193-1579175,
Pf3D7_14_v3:1580750-1588857,-0.7440481769146056
Pf3D7_14_v3:1588952-1593131,-1.2024378512842568
Pf3D7_14_v3:1594505-1600061,-1.4613897452188833
Pf3D7_14_v3:1600933-1602000,
Pf3D7_14_v3:1608519-1611743,-1.0342699620786437
Pf3D7_14_v3:1613853-1615542,
Pf3D7_14_v3:1622576-1623612,
Pf3D7_14_v3:1624187-1631367,-1.7266798293028232
Pf3D7_14_v3:1633211-1636255,-0.6348461808787353
Pf3D7_14_v3:1639477-1641760,
Pf3D7_14_v3:1639477-1647167,-1.0327766409407229
Pf3D7_14_v3:1647673-1651694,-1.4939375138745659
Pf3D7_14_v3:1654047-1655708,
Pf3D7_14_v3:1656434-1659740,-0.77382129886745
