"Gene ID","source_id","Organism","Ortholog count","Paralog count","Ortholog Group","Genomic Location (Gene)"
"PF3D7_0723300","PF3D7_0723300.1","Plasmodium falciparum 3D7","60","0","OG6_126635","Pf3D7_07_v3:975,585..978,720(+)"
"PF3D7_0723400","PF3D7_0723400.1","Plasmodium falciparum 3D7","26","0","OG6_532867","Pf3D7_07_v3:978,565..984,099(-)"
"PF3D7_0723500","PF3D7_0723500.1","Plasmodium falciparum 3D7","61","0","OG6_103929","Pf3D7_07_v3:984,384..985,928(-)"
"PF3D7_0723600","PF3D7_0723600.1","Plasmodium falciparum 3D7","60","0","OG6_105203","Pf3D7_07_v3:986,292..987,765(+)"
"PF3D7_0723700","PF3D7_0723700.1","Plasmodium falciparum 3D7","124","1","OG6_100263","Pf3D7_07_v3:987,805..991,350(+)"
"PF3D7_0723800","PF3D7_0723800.1","Plasmodium falciparum 3D7","32","0","OG6_532673","Pf3D7_07_v3:991,989..1,000,332(+)"
"PF3D7_0723900","PF3D7_0723900.1","Plasmodium falciparum 3D7","53","0","OG6_171493","Pf3D7_07_v3:1,000,342..1,005,611(-)"
"PF3D7_0724000","PF3D7_0724000.1","Plasmodium falciparum 3D7","42","0","OG6_532798","Pf3D7_07_v3:1,006,222..1,012,279(+)"
"PF3D7_0724100","PF3D7_0724100.1","Plasmodium falciparum 3D7","31","0","OG6_532470","Pf3D7_07_v3:1,011,770..1,017,083(-)"
"PF3D7_0724200","PF3D7_0724200.1","Plasmodium falciparum 3D7","61","0","OG6_102570","Pf3D7_07_v3:1,019,248..1,020,817(-)"
"PF3D7_0724300","PF3D7_0724300.1","Plasmodium falciparum 3D7","60","0","OG6_102172","Pf3D7_07_v3:1,021,112..1,022,659(+)"
"PF3D7_0724400","PF3D7_0724400.1","Plasmodium falciparum 3D7","59","0","OG6_101286","Pf3D7_07_v3:1,023,600..1,024,634(+)"
"PF3D7_0724500","PF3D7_0724500.1","Plasmodium falciparum 3D7","62","0","OG6_533443","Pf3D7_07_v3:1,024,663..1,026,167(+)"
"PF3D7_0724600","PF3D7_0724600.1","Plasmodium falciparum 3D7","27","0","OG6_532872","Pf3D7_07_v3:1,026,103..1,033,815(-)"
"PF3D7_0724700","PF3D7_0724700.1","Plasmodium falciparum 3D7","51","0","OG6_171477","Pf3D7_07_v3:1,034,245..1,046,354(-)"
"PF3D7_0724800","PF3D7_0724800.1","Plasmodium falciparum 3D7","59","0","OG6_108959","Pf3D7_07_v3:1,046,357..1,049,418(-)"
"PF3D7_0724900","PF3D7_0724900.1","Plasmodium falciparum 3D7","56","0","OG6_532465","Pf3D7_07_v3:1,052,392..1,058,413(+)"
"PF3D7_0725000","PF3D7_0725000.1","Plasmodium falciparum 3D7","62","0","OG6_101671","Pf3D7_07_v3:1,058,649..1,063,957(-)"
"PF3D7_0725100","PF3D7_0725100.1","Plasmodium falciparum 3D7","44","0","OG6_533541","Pf3D7_07_v3:1,064,276..1,070,581(+)"
"PF3D7_0725200","PF3D7_0725200.1","Plasmodium falciparum 3D7","60","0","OG6_102299","Pf3D7_07_v3:1,070,594..1,072,029(+)"
"PF3D7_0725300","PF3D7_0725300.1","Plasmodium falciparum 3D7","61","0","OG6_171476","Pf3D7_07_v3:1,071,985..1,075,144(-)"
"PF3D7_0725400","PF3D7_0725400.1","Plasmodium falciparum 3D7","60","0","OG6_533441","Pf3D7_07_v3:1,078,691..1,080,123(+)"
"PF3D7_0726050","PF3D7_0726050.1","Plasmodium falciparum 3D7","8","0","OG6r21_110120","Pf3D7_07_v3:1,092,439..1,092,741(-)"
"PF3D7_0726100","PF3D7_0726100.1","Plasmodium falciparum 3D7","14","0","OG6_532303","Pf3D7_07_v3:1,093,546..1,097,313(-)"
"PF3D7_0726200","PF3D7_0726200.1","Plasmodium falciparum 3D7","561","18","OG6_111291","Pf3D7_07_v3:1,099,013..1,103,615(+)"
"PF3D7_0726300","PF3D7_0726300.1","Plasmodium falciparum 3D7","62","0","OG6_101943","Pf3D7_07_v3:1,103,794..1,109,232(+)"
"PF3D7_0726400","PF3D7_0726400.1","Plasmodium falciparum 3D7","30","0","OG6_532713","Pf3D7_07_v3:1,108,583..1,125,415(-)"
"PF3D7_0726500","PF3D7_0726500.1","Plasmodium falciparum 3D7","62","0","OG6_101317","Pf3D7_07_v3:1,125,789..1,138,474(-)"
"PF3D7_0726600","PF3D7_0726600.1","Plasmodium falciparum 3D7","34","0","OG6_533365","Pf3D7_07_v3:1,139,818..1,143,059(+)"
"PF3D7_0726700","PF3D7_0726700.1","Plasmodium falciparum 3D7","59","0","OG6_532730","Pf3D7_07_v3:1,143,196..1,143,923(-)"
"PF3D7_0726800","PF3D7_0726800.1","Plasmodium falciparum 3D7","53","0","OG6_103289","Pf3D7_07_v3:1,143,936..1,144,903(-)"
"PF3D7_0726900","PF3D7_0726900.1","Plasmodium falciparum 3D7","61","0","OG6_102279","Pf3D7_07_v3:1,144,814..1,147,488(+)"
"PF3D7_0727000","PF3D7_0727000.1","Plasmodium falciparum 3D7","60","0","OG6_102035","Pf3D7_07_v3:1,147,264..1,151,617(-)"
"PF3D7_0727100","PF3D7_0727100.1","Plasmodium falciparum 3D7","58","0","OG6_156427","Pf3D7_07_v3:1,151,697..1,155,473(-)"
"PF3D7_0727200","PF3D7_0727200.1","Plasmodium falciparum 3D7","61","0","OG6_100745","Pf3D7_07_v3:1,156,175..1,158,838(-)"
"PF3D7_0727300","PF3D7_0727300.1","Plasmodium falciparum 3D7","60","0","OG6_103302","Pf3D7_07_v3:1,159,604..1,162,222(-)"
"PF3D7_0727400","PF3D7_0727400.1","Plasmodium falciparum 3D7","61","0","OG6_101621","Pf3D7_07_v3:1,162,392..1,164,096(+)"
"PF3D7_0727500","PF3D7_0727500.1","Plasmodium falciparum 3D7","62","0","OG6_142580","Pf3D7_07_v3:1,164,165..1,166,851(-)"
"PF3D7_0727600","PF3D7_0727600.1","Plasmodium falciparum 3D7","62","0","OG6_533011","Pf3D7_07_v3:1,167,163..1,170,838(+)"
"PF3D7_0727700","PF3D7_0727700.1","Plasmodium falciparum 3D7","62","0","OG6_533702","Pf3D7_07_v3:1,171,212..1,174,450(-)"
"PF3D7_0727800","PF3D7_0727800.1","Plasmodium falciparum 3D7","60","0","OG6_101914","Pf3D7_07_v3:1,175,363..1,181,839(+)"
"PF3D7_0727900","PF3D7_0727900.1","Plasmodium falciparum 3D7","33","0","OG6_532372","Pf3D7_07_v3:1,183,630..1,190,173(+)"
"PF3D7_0728000","PF3D7_0728000.1","Plasmodium falciparum 3D7","60","0","OG6_101220","Pf3D7_07_v3:1,190,698..1,192,848(-)"
"PF3D7_0728100","PF3D7_0728100.1","Plasmodium falciparum 3D7","23","0","OG6_533060","Pf3D7_07_v3:1,193,347..1,210,448(-)"
"PF3D7_0728200","PF3D7_0728200.1","Plasmodium falciparum 3D7","47","0","OG6_532809","Pf3D7_07_v3:1,211,209..1,213,613(+)"
"PF3D7_0728300","PF3D7_0728300.1","Plasmodium falciparum 3D7","60","0","OG6_137119","Pf3D7_07_v3:1,213,841..1,214,973(-)"
"PF3D7_0728400","PF3D7_0728400.1","Plasmodium falciparum 3D7","60","0","OG6_533199","Pf3D7_07_v3:1,214,862..1,215,834(+)"
"PF3D7_0728500","PF3D7_0728500.1","Plasmodium falciparum 3D7","56","0","OG6_533431","Pf3D7_07_v3:1,216,088..1,217,201(-)"
"PF3D7_0728600","PF3D7_0728600.1","Plasmodium falciparum 3D7","62","0","OG6_102297","Pf3D7_07_v3:1,217,404..1,225,908(+)"
"PF3D7_0728700","PF3D7_0728700.1","Plasmodium falciparum 3D7","60","0","OG6_110414","Pf3D7_07_v3:1,225,499..1,229,857(-)"
"PF3D7_0728800","PF3D7_0728800.1","Plasmodium falciparum 3D7","58","0","OG6_533643","Pf3D7_07_v3:1,230,145..1,232,666(+)"
"PF3D7_0728900","PF3D7_0728900.1","Plasmodium falciparum 3D7","63","0","OG6_102631","Pf3D7_07_v3:1,232,210..1,235,443(-)"
"PF3D7_0729000","PF3D7_0729000.1","Plasmodium falciparum 3D7","55","0","OG6_104467","Pf3D7_07_v3:1,235,416..1,236,794(+)"
"PF3D7_0729100","PF3D7_0729100.1","Plasmodium falciparum 3D7","119","1","OG6_105441","Pf3D7_07_v3:1,237,998..1,246,671(+)"
"PF3D7_0729200","PF3D7_0729200.1","Plasmodium falciparum 3D7","60","0","OG6_101112","Pf3D7_07_v3:1,246,810..1,248,317(+)"
"PF3D7_0729300","PF3D7_0729300.1","Plasmodium falciparum 3D7","61","0","OG6_101748","Pf3D7_07_v3:1,248,478..1,251,901(-)"
"PF3D7_0729400","PF3D7_0729400.1","Plasmodium falciparum 3D7","60","0","OG6_101913","Pf3D7_07_v3:1,252,237..1,254,478(+)"
"PF3D7_0729500","PF3D7_0729500.1","Plasmodium falciparum 3D7","61","0","OG6_103808","Pf3D7_07_v3:1,254,778..1,258,355(+)"
"PF3D7_0729600","PF3D7_0729600.1","Plasmodium falciparum 3D7","59","0","OG6_133979","Pf3D7_07_v3:1,258,496..1,260,113(+)"
"PF3D7_0729700","PF3D7_0729700.1","Plasmodium falciparum 3D7","60","0","OG6_156390","Pf3D7_07_v3:1,259,830..1,262,801(-)"
"PF3D7_0729800","PF3D7_0729800.1","Plasmodium falciparum 3D7","59","0","OG6_533534","Pf3D7_07_v3:1,263,193..1,264,952(+)"
"PF3D7_0729900","PF3D7_0729900.1","Plasmodium falciparum 3D7","381","4","OG6_100025","Pf3D7_07_v3:1,265,910..1,281,347(+)"
"PF3D7_0730000","PF3D7_0730000.1","Plasmodium falciparum 3D7","60","0","OG6_160732","Pf3D7_07_v3:1,280,794..1,282,452(-)"
"PF3D7_0730100","PF3D7_0730100.1","Plasmodium falciparum 3D7","60","0","OG6_533184","Pf3D7_07_v3:1,282,562..1,285,940(+)"
"PF3D7_0730200","PF3D7_0730200.1","Plasmodium falciparum 3D7","61","0","OG6_105105","Pf3D7_07_v3:1,286,026..1,290,117(-)"
"PF3D7_0730300","PF3D7_0730300.1","Plasmodium falciparum 3D7","19","0","OG6_533374","Pf3D7_07_v3:1,297,144..1,302,090(+)"
"PF3D7_0730400","PF3D7_0730400.1","Plasmodium falciparum 3D7","59","0","OG6_130691","Pf3D7_07_v3:1,304,347..1,305,096(+)"
"PF3D7_0730500","PF3D7_0730500.1","Plasmodium falciparum 3D7","26","0","OG6_532675","Pf3D7_07_v3:1,305,154..1,315,639(-)"
"PF3D7_0730800","PF3D7_0730800.1","Plasmodium falciparum 3D7","26","0","OG6_532983","Pf3D7_07_v3:1,320,155..1,323,192(+)"
"PF3D7_0730900","PF3D7_0730900.1","Plasmodium falciparum 3D7","28","0","OG6_120018","Pf3D7_07_v3:1,324,452..1,333,940(+)"
"PF3D7_0731100","PF3D7_0731100.1","Plasmodium falciparum 3D7","43","0","OG6_532695","Pf3D7_07_v3:1,336,751..1,342,768(+)"
"PF3D7_0731200","PF3D7_0731200.1","Plasmodium falciparum 3D7","27","0","OG6_532561","Pf3D7_07_v3:1,342,335..1,344,508(-)"
"PF3D7_0731300","PF3D7_0731300.1","Plasmodium falciparum 3D7","96","3","OG6_160724","Pf3D7_07_v3:1,348,427..1,351,829(+)"
"PF3D7_0731500","PF3D7_0731500.1","Plasmodium falciparum 3D7","148","2","OG6_160717","Pf3D7_07_v3:1,357,251..1,363,653(+)"
"PF3D7_0731600","PF3D7_0731600.1","Plasmodium falciparum 3D7","455","10","OG6_100152","Pf3D7_07_v3:1,366,407..1,370,816(+)"
"PF3D7_0731700","PF3D7_0731700.1","Plasmodium falciparum 3D7","123","4","OG6_149546","Pf3D7_07_v3:1,371,309..1,372,884(+)"
"PF3D7_0731800","PF3D7_0731800.1","Plasmodium falciparum 3D7","141","3","OG6_157547","Pf3D7_07_v3:1,376,748..1,380,999(+)"
"PF3D7_0732000","PF3D7_0732000.1","Plasmodium falciparum 3D7","871","30","OG6_109391","Pf3D7_07_v3:1,385,635..1,386,626(+)"
"PF3D7_0732200","PF3D7_0732200.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,390,711..1,392,043(+)"
"PF3D7_0732300","PF3D7_0732300.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,396,437..1,397,639(-)"
"PF3D7_0732400","PF3D7_0732400.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,399,452..1,400,682(-)"
"PF3D7_0732500","PF3D7_0732500.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,402,623..1,403,978(-)"
"PF3D7_0732600","PF3D7_0732600.1","Plasmodium falciparum 3D7","906","26","OG6_110760","Pf3D7_07_v3:1,406,853..1,407,065(+)"
"PF3D7_0732700","PF3D7_0732700.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,408,781..1,409,975(+)"
"PF3D7_0732800","PF3D7_0732800.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_07_v3:1,410,435..1,412,231(+)"
"PF3D7_0732900","PF3D7_0732900.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_07_v3:1,414,434..1,415,683(+)"
"PF3D7_0733000","PF3D7_0733000.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_07_v3:1,417,588..1,426,234(-)"
"PF3D7_0800100","PF3D7_0800100.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:21,361..28,653(+)"
"PF3D7_0800200","PF3D7_0800200.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:29,147..39,682(-)"
"PF3D7_0800300","PF3D7_0800300.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:40,302..51,425(+)"
"PF3D7_0800400","PF3D7_0800400.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_08_v3:52,760..53,982(-)"
"PF3D7_0800500","PF3D7_0800500.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_08_v3:56,352..57,703(-)"
"PF3D7_0800600","PF3D7_0800600.1","Plasmodium falciparum 3D7","74","2","OG6_179324","Pf3D7_08_v3:61,138..62,135(-)"
"PF3D7_0800700","PF3D7_0800700.1","Plasmodium falciparum 3D7","656","6","OG6_134606","Pf3D7_08_v3:65,153..74,000(-)"
"PF3D7_0800800","PF3D7_0800800.1","Plasmodium falciparum 3D7","71","1","OG6_215315","Pf3D7_08_v3:79,126..80,766(+)"
"PF3D7_0801000","PF3D7_0801000.1","Plasmodium falciparum 3D7","42","0","OG6_119840","Pf3D7_08_v3:83,838..89,909(-)"
"PF3D7_0801300","PF3D7_0801300.1","Plasmodium falciparum 3D7","62","0","OG6_209138","Pf3D7_08_v3:101,954..102,826(-)"
"PF3D7_0801400","PF3D7_0801400.1","Plasmodium falciparum 3D7","29","0","OG6_179334","Pf3D7_08_v3:104,442..105,517(-)"
"PF3D7_0801500","PF3D7_0801500.1","Plasmodium falciparum 3D7","60","0","OG6_102419","Pf3D7_08_v3:106,068..108,513(-)"
"PF3D7_0801600","PF3D7_0801600.1","Plasmodium falciparum 3D7","59","0","OG6_156419","Pf3D7_08_v3:108,965..109,811(-)"
"PF3D7_0801700","PF3D7_0801700.1","Plasmodium falciparum 3D7","45","0","OG6_113308","Pf3D7_08_v3:111,319..118,441(+)"
"PF3D7_0801800","PF3D7_0801800.1","Plasmodium falciparum 3D7","59","0","OG6_102059","Pf3D7_08_v3:117,932..122,572(-)"
"PF3D7_0801900","PF3D7_0801900.1","Plasmodium falciparum 3D7","4","0","OG6_156250","Pf3D7_08_v3:126,226..143,894(+)"
"PF3D7_0802000","PF3D7_0802000.1","Plasmodium falciparum 3D7","61","0","OG6_106160","Pf3D7_08_v3:145,632..151,659(+)"
"PF3D7_0802100","PF3D7_0802100.1","Plasmodium falciparum 3D7","22","0","OG6_533630","Pf3D7_08_v3:151,702..161,318(-)"
"PF3D7_0802200","PF3D7_0802200.1","Plasmodium falciparum 3D7","183","2","OG6_100111","Pf3D7_08_v3:164,729..166,701(+)"
"PF3D7_0802300","PF3D7_0802300.1","Plasmodium falciparum 3D7","60","0","OG6_102497","Pf3D7_08_v3:166,711..170,995(-)"
"PF3D7_0802400","PF3D7_0802400.1","Plasmodium falciparum 3D7","61","0","OG6_137940","Pf3D7_08_v3:171,844..174,406(+)"
"PF3D7_0802500","PF3D7_0802500.1","Plasmodium falciparum 3D7","65","0","OG6_101803","Pf3D7_08_v3:174,618..180,248(-)"
"PF3D7_0802600","PF3D7_0802600.1","Plasmodium falciparum 3D7","53","0","OG6_126556","Pf3D7_08_v3:180,040..188,229(+)"
"PF3D7_0802700","PF3D7_0802700.1","Plasmodium falciparum 3D7","57","0","OG6_533499","Pf3D7_08_v3:188,566..190,316(+)"
"PF3D7_0802800","PF3D7_0802800.1","Plasmodium falciparum 3D7","60","0","OG6_100566","Pf3D7_08_v3:191,422..194,498(+)"
"PF3D7_0802900","PF3D7_0802900.1","Plasmodium falciparum 3D7","59","0","OG6_533186","Pf3D7_08_v3:194,562..196,059(-)"
"PF3D7_0803000","PF3D7_0803000.1","Plasmodium falciparum 3D7","58","0","OG6_533341","Pf3D7_08_v3:196,270..198,711(+)"
"PF3D7_0803100","PF3D7_0803100.1","Plasmodium falciparum 3D7","26","0","OG6_532910","Pf3D7_08_v3:198,725..203,315(-)"
"PF3D7_0803200","PF3D7_0803200.1","Plasmodium falciparum 3D7","60","0","OG6_111978","Pf3D7_08_v3:203,741..207,068(-)"
"PF3D7_0803300","PF3D7_0803300.1","Plasmodium falciparum 3D7","59","0","OG6_103232","Pf3D7_08_v3:208,184..210,463(+)"
"PF3D7_0803400","PF3D7_0803400.1","Plasmodium falciparum 3D7","59","0","OG6_102456","Pf3D7_08_v3:211,217..217,167(+)"
"PF3D7_0803500","PF3D7_0803500.1","Plasmodium falciparum 3D7","56","0","OG6_532999","Pf3D7_08_v3:217,476..222,589(+)"
"PF3D7_0803600","PF3D7_0803600.1","Plasmodium falciparum 3D7","67","0","OG6_101929","Pf3D7_08_v3:222,976..230,577(+)"
"PF3D7_0803700","PF3D7_0803700.1","Plasmodium falciparum 3D7","60","0","OG6_101897","Pf3D7_08_v3:230,967..233,374(+)"
"PF3D7_0803800","PF3D7_0803800.1","Plasmodium falciparum 3D7","60","0","OG6_101718","Pf3D7_08_v3:232,904..234,916(-)"
"PF3D7_0804000","PF3D7_0804000.1","Plasmodium falciparum 3D7","61","0","OG6_102945","Pf3D7_08_v3:236,954..241,286(+)"
"PF3D7_0804300","PF3D7_0804300.1","Plasmodium falciparum 3D7","58","0","OG6_102819","Pf3D7_08_v3:241,609..244,804(+)"
"PF3D7_0804400","PF3D7_0804400.1","Plasmodium falciparum 3D7","59","0","OG6_171502","Pf3D7_08_v3:245,027..248,440(+)"
"PF3D7_0804500","PF3D7_0804500.1","Plasmodium falciparum 3D7","127","1","OG6_114263","Pf3D7_08_v3:248,516..268,538(+)"
"PF3D7_0804600","PF3D7_0804600.1","Plasmodium falciparum 3D7","61","0","OG6_101974","Pf3D7_08_v3:268,603..271,146(-)"
"PF3D7_0804700","PF3D7_0804700.1","Plasmodium falciparum 3D7","12","0","OG6_532681","Pf3D7_08_v3:271,417..277,413(-)"
"PF3D7_0804800","PF3D7_0804800.1","Plasmodium falciparum 3D7","60","0","OG6_103291","Pf3D7_08_v3:278,082..279,206(+)"
"PF3D7_0804900","PF3D7_0804900.1","Plasmodium falciparum 3D7","60","0","OG6_101784","Pf3D7_08_v3:279,251..282,015(-)"
"PF3D7_0805000","PF3D7_0805000.1","Plasmodium falciparum 3D7","179","2","OG6_100915","Pf3D7_08_v3:282,505..285,200(-)"
"PF3D7_0805100","PF3D7_0805100.1","Plasmodium falciparum 3D7","59","0","OG6_533481","Pf3D7_08_v3:286,432..289,198(+)"
"PF3D7_0805200","PF3D7_0805200.1","Plasmodium falciparum 3D7","57","0","OG6_533551","Pf3D7_08_v3:290,626..291,907(+)"
"PF3D7_0805300","PF3D7_0805300.1","Plasmodium falciparum 3D7","38","0","OG6_532459","Pf3D7_08_v3:293,097..297,324(-)"
"PF3D7_0805400","PF3D7_0805400.1","Plasmodium falciparum 3D7","59","0","OG6_101962","Pf3D7_08_v3:303,060..304,788(-)"
"PF3D7_0805500","PF3D7_0805500.1","Plasmodium falciparum 3D7","54","0","OG6_533754","Pf3D7_08_v3:304,814..310,547(-)"
"PF3D7_0805600","PF3D7_0805600.1","Plasmodium falciparum 3D7","47","0","OG6_103418","Pf3D7_08_v3:310,797..313,261(+)"
"PF3D7_0805700","PF3D7_0805700.1","Plasmodium falciparum 3D7","561","18","OG6_111291","Pf3D7_08_v3:313,371..319,794(-)"
"PF3D7_0805800","PF3D7_0805800.1","Plasmodium falciparum 3D7","57","0","OG6_533617","Pf3D7_08_v3:322,367..323,677(-)"
"PF3D7_0805900","PF3D7_0805900.1","Plasmodium falciparum 3D7","56","0","OG6_104275","Pf3D7_08_v3:324,279..325,655(-)"
"PF3D7_0806000","PF3D7_0806000.1","Plasmodium falciparum 3D7","59","0","OG6_532300","Pf3D7_08_v3:325,872..330,187(-)"
"PF3D7_0806100","PF3D7_0806100.1","Plasmodium falciparum 3D7","33","0","OG6_532742","Pf3D7_08_v3:330,475..333,020(+)"
"PF3D7_0806200","PF3D7_0806200.1","Plasmodium falciparum 3D7","62","0","OG6_107418","Pf3D7_08_v3:333,168..337,845(+)"
"PF3D7_0806300","PF3D7_0806300.1","Plasmodium falciparum 3D7","60","0","OG6_116719","Pf3D7_08_v3:337,844..343,424(-)"
"PF3D7_0806400","PF3D7_0806400.1","Plasmodium falciparum 3D7","58","0","OG6_102820","Pf3D7_08_v3:344,038..345,365(+)"
"PF3D7_0806500","PF3D7_0806500.1","Plasmodium falciparum 3D7","291","6","OG6_102152","Pf3D7_08_v3:344,952..348,269(-)"
"PF3D7_0806600","PF3D7_0806600.1","Plasmodium falciparum 3D7","58","0","OG6_533673","Pf3D7_08_v3:349,042..353,536(-)"
"PF3D7_0806700","PF3D7_0806700.1","Plasmodium falciparum 3D7","50","0","OG6_139185","Pf3D7_08_v3:353,841..362,906(+)"
"PF3D7_0806800","PF3D7_0806800.1","Plasmodium falciparum 3D7","59","0","OG6_100301","Pf3D7_08_v3:362,926..367,241(-)"
"PF3D7_0806900","PF3D7_0806900.1","Plasmodium falciparum 3D7","59","0","OG6_134688","Pf3D7_08_v3:368,475..370,478(-)"
"PF3D7_0807000","PF3D7_0807000.1","Plasmodium falciparum 3D7","49","0","OG6_102192","Pf3D7_08_v3:367,780..372,978(+)"
"PF3D7_0807100","PF3D7_0807100.1","Plasmodium falciparum 3D7","44","0","OG6_134689","Pf3D7_08_v3:372,356..376,952(-)"
"PF3D7_0807200","PF3D7_0807200.1","Plasmodium falciparum 3D7","61","0","OG6_532519","Pf3D7_08_v3:377,439..379,755(+)"
"PF3D7_0807300","PF3D7_0807300.1","Plasmodium falciparum 3D7","58","0","OG6_101993","Pf3D7_08_v3:380,766..383,025(+)"
"PF3D7_0807400","PF3D7_0807400.1","Plasmodium falciparum 3D7","61","0","OG6_102109","Pf3D7_08_v3:383,413..386,163(+)"
"PF3D7_0807500","PF3D7_0807500.1","Plasmodium falciparum 3D7","59","0","OG6_102240","Pf3D7_08_v3:386,301..388,944(+)"
"PF3D7_0807600","PF3D7_0807600.1","Plasmodium falciparum 3D7","53","0","OG6_121475","Pf3D7_08_v3:388,027..395,335(-)"
"PF3D7_0807700","PF3D7_0807700.1","Plasmodium falciparum 3D7","32","0","OG6_105727","Pf3D7_08_v3:395,356..399,048(-)"
"PF3D7_0807800","PF3D7_0807800.1","Plasmodium falciparum 3D7","59","0","OG6_102002","Pf3D7_08_v3:399,105..401,398(-)"
"PF3D7_0807900","PF3D7_0807900.1","Plasmodium falciparum 3D7","58","0","OG6_101224","Pf3D7_08_v3:401,761..404,190(+)"
"PF3D7_0808000","PF3D7_0808000.1","Plasmodium falciparum 3D7","59","0","OG6_128391","Pf3D7_08_v3:404,225..409,140(+)"
"PF3D7_0808100","PF3D7_0808100.1","Plasmodium falciparum 3D7","53","0","OG6_532464","Pf3D7_08_v3:409,306..415,756(+)"
"PF3D7_0808200","PF3D7_0808200.1","Plasmodium falciparum 3D7","123","1","OG6_119797","Pf3D7_08_v3:415,549..419,066(-)"
"PF3D7_0808300","PF3D7_0808300.1","Plasmodium falciparum 3D7","60","0","OG6_102041","Pf3D7_08_v3:419,883..422,701(+)"
"PF3D7_0808400","PF3D7_0808400.1","Plasmodium falciparum 3D7","60","0","OG6_102500","Pf3D7_08_v3:422,708..424,763(+)"
"PF3D7_0808450","PF3D7_0808450.1","Plasmodium falciparum 3D7","48","0","OG6_223053","Pf3D7_08_v3:424,794..425,171(-)"
"PF3D7_0808600","PF3D7_0808600.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:430,405..439,297(+)"
"PF3D7_0808700","PF3D7_0808700.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:440,408..448,062(+)"
"PF3D7_0808800","PF3D7_0808800.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_08_v3:450,615..451,899(+)"
"PF3D7_0808900","PF3D7_0808900.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_08_v3:453,803..454,919(+)"
"PF3D7_0809100","PF3D7_0809100.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_08_v3:459,071..467,014(+)"
"PF3D7_0809200","PF3D7_0809200.1","Plasmodium falciparum 3D7","32","0","OG6_532706","Pf3D7_08_v3:467,507..472,481(-)"
"PF3D7_0809250","PF3D7_0809250.1","Plasmodium falciparum 3D7","7","0","OG6r21_111759","Pf3D7_08_v3:474,788..474,991(-)"
"PF3D7_0809400","PF3D7_0809400.1","Plasmodium falciparum 3D7","60","0","OG6_171514","Pf3D7_08_v3:475,439..478,480(+)"
"PF3D7_0809500","PF3D7_0809500.1","Plasmodium falciparum 3D7","60","0","OG6_102943","Pf3D7_08_v3:478,028..478,942(-)"
"PF3D7_0809600","PF3D7_0809600.1","Plasmodium falciparum 3D7","48","0","OG6_150828","Pf3D7_08_v3:479,438..497,431(-)"
"PF3D7_0809700","PF3D7_0809700.1","Plasmodium falciparum 3D7","60","0","OG6_532672","Pf3D7_08_v3:499,463..501,569(-)"
"PF3D7_0809800","PF3D7_0809800.1","Plasmodium falciparum 3D7","41","0","OG6_119639","Pf3D7_08_v3:502,338..506,698(-)"
"PF3D7_0809900","PF3D7_0809900.1","Plasmodium falciparum 3D7","48","0","OG6_100617","Pf3D7_08_v3:507,486..512,862(-)"
"PF3D7_0810000","PF3D7_0810000.1","Plasmodium falciparum 3D7","135","2","OG6_103494","Pf3D7_08_v3:517,385..518,627(-)"
"PF3D7_0810100","PF3D7_0810100.1","Plasmodium falciparum 3D7","57","0","OG6_107404","Pf3D7_08_v3:519,144..520,724(-)"
"PF3D7_0810200","PF3D7_0810200.1","Plasmodium falciparum 3D7","60","0","OG6_101512","Pf3D7_08_v3:521,170..524,750(+)"
"PF3D7_0810300","PF3D7_0810300.1","Plasmodium falciparum 3D7","49","0","OG6_109210","Pf3D7_08_v3:524,487..530,847(-)"
"PF3D7_0810400","PF3D7_0810400.1","Plasmodium falciparum 3D7","61","0","OG6_533220","Pf3D7_08_v3:532,220..534,031(+)"
"PF3D7_0810500","PF3D7_0810500.1","Plasmodium falciparum 3D7","64","0","OG6_101369","Pf3D7_08_v3:533,991..536,642(-)"
"PF3D7_0810600","PF3D7_0810600.1","Plasmodium falciparum 3D7","62","0","OG6_100461","Pf3D7_08_v3:538,956..545,974(+)"
