,stage,Gene ID,Pfal_gene,Ppraefal_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
23473,6,PF3D7_1342400,PF3D7_1342400.1,PPRFG01_1344300_t1,5.0,0,0,368.0000000000002,87.99999999999996,0,44.0
10983,3,PF3D7_0105500,PF3D7_0105500.1,PPRFG01_0103900_t1,5.0,0,1,844.9999999999991,187.0000000000001,0,79.0
11315,3,PF3D7_0208200,PF3D7_0208200.1,PPRFG01_0208200_t1,5.0,0,4,740.9999999999984,159.00000000000017,2,65.0
10984,3,PF3D7_0107400,PF3D7_0107400.1,PPRFG01_0105800_t1,5.0,0,0,375.66666666666674,83.33333333333334,0,36.0
6526,1,PF3D7_1231500,PF3D7_1231500.1,PPRFG01_1223200_t1,5.0,0,3,341.33333333333337,75.66666666666669,1,36.0
6528,1,PF3D7_1239300,PF3D7_1239300.1,PPRFG01_1215500_t1,5.0,0,1,501.00000000000017,114.00000000000001,0,43.0
9885,2,PF3D7_0611300,PF3D7_0611300.1,PPRFG01_0610000_t1,5.0,0,2,686.3333333333336,153.6666666666665,1,69.0
5076,1,PF3D7_1003900,PF3D7_1003900.1,PPRFG01_1005100_t1,5.0,0,2,635.9999999999998,125.99999999999984,0,46.0
9905,2,PF3D7_0628500,PF3D7_0628500.1,PPRFG01_0627200_t1,5.0,0,0,779.6666666666656,168.33333333333331,0,65.0
23525,6,PF3D7_1404900,PF3D7_1404900.1,PPRFG01_1405300_t1,5.0,0,4,743.9999999999993,147.0,0,57.0
7875,1,PF3D7_1434700,PF3D7_1434700.1,PPRFG01_1435400_t1,5.0,0,2,383.9999999999999,102.00000000000003,0,61.0
9268,2,PF3D7_0220300,PF3D7_0220300.1,PPRFG01_0220400_t1,5.0,0,1,359.00000000000017,84.99999999999996,1,39.0
7876,1,PF3D7_1434800,PF3D7_1434800.1,PPRFG01_1435500_t1,5.0,0,2,612.3333333333336,143.6666666666666,0,78.0
23642,6,PF3D7_1463700,PF3D7_1463700.1,PPRFG01_1464300_t1,5.0,0,0,807.333333333332,170.66666666666686,0,62.0
11255,3,PF3D7_0205700,PF3D7_0205700.1,PPRFG01_0205800.1_t1,5.0,0,2,511.6666666666676,103.33333333333317,0,36.0
22259,5,PF3D7_1431700,PF3D7_1431700.1,PPRFG01_1432400_t1,5.0,0,0,397.6666666666671,97.33333333333319,0,48.0
23566,6,PF3D7_1423300,PF3D7_1423300.1,PPRFG01_1423800_t1,5.0,0,10,2338.000000000003,538.9999999999978,6,248.0
22320,5,PF3D7_1454100,PF3D7_1454100.1,PPRFG01_1454800_t1,5.0,0,1,236.99999999999994,54.000000000000014,1,22.0
11258,3,PF3D7_0205700,PF3D7_0205700.2,PPRFG01_0205800.2_t1,5.0,0,2,554.6666666666671,111.33333333333312,0,37.0
23639,6,PF3D7_1460600,PF3D7_1460600.1,PPRFG01_1461300_t1,5.0,0,0,365.33333333333337,78.66666666666663,0,30.0
23573,6,PF3D7_1426900,PF3D7_1426900.1,PPRFG01_1427400_t1,5.0,0,1,212.99999999999991,51.00000000000003,1,25.0
22262,5,PF3D7_1432100,PF3D7_1432100.1,PPRFG01_1432800_t1,5.0,0,0,700.9999999999997,166.00000000000006,0,86.0
10691,2,PF3D7_1107400,PF3D7_1107400.1,PPRFG01_1108100_t1,5.0,0,3,826.3333333333327,223.66666666666683,2,125.0
7871,1,PF3D7_1425500,PF3D7_1425500.1,PPRFG01_1426000_t1,5.0,0,1,440.3333333333336,84.66666666666669,0,22.0
23469,6,PF3D7_1341300,PF3D7_1341300.1,PPRFG01_1343300_t1,5.0,0,2,439.33333333333354,121.66666666666661,1,69.0
23524,6,PF3D7_1404000,PF3D7_1404000.1,PPRFG01_1404400_t1,5.0,0,2,415.00000000000045,79.99999999999997,1,23.0
22595,6,PF3D7_0312800,PF3D7_0312800.1,PPRFG01_0314100_t1,5.0,0,1,299.00000000000006,78.99999999999999,0,42.0
22394,6,PF3D7_0106400,PF3D7_0106400.1,PPRFG01_0104800_t1,5.0,0,0,386.3333333333337,81.66666666666659,0,32.0
10786,2,PF3D7_1209200,PF3D7_1209200.1,PPRFG01_1245700_t1,5.0,0,1,253.33333333333326,70.66666666666666,1,43.0
5699,1,PF3D7_1114000,PF3D7_1114000.1,PPRFG01_1114700_t1,5.0,0,1,430.66666666666697,94.33333333333329,1,46.0
7873,1,PF3D7_1430700,PF3D7_1430700.1,PPRFG01_1431400_t1,5.0,0,3,1221.6666666666665,308.3333333333335,1,171.0
22317,5,PF3D7_1452800,PF3D7_1452800.1,PPRFG01_1453500_t1,5.0,0,1,641.9999999999997,125.99999999999977,1,45.0
5075,1,PF3D7_1003100,PF3D7_1003100.1,PPRFG01_1004300_t1,5.0,0,0,221.99999999999991,60.00000000000002,0,38.0
23551,6,PF3D7_1417500,PF3D7_1417500.1,PPRFG01_1417900_t1,5.0,0,2,1112.0,285.9999999999997,1,156.0
22327,5,PF3D7_1457000,PF3D7_1457000.1,PPRFG01_1457700_t1,5.0,0,1,362.0000000000004,84.99999999999991,1,40.0
23463,6,PF3D7_1338300,PF3D7_1338300.1,PPRFG01_1340200_t1,5.0,0,0,1005.6666666666637,227.33333333333385,0,114.0
9279,2,PF3D7_0311500,PF3D7_0311500.1,PPRFG01_0312800_t1,5.0,0,0,191.66666666666669,51.33333333333333,0,24.0
10811,2,PF3D7_1239600,PF3D7_1239600.1,PPRFG01_1215200_t1,5.0,0,2,717.6666666666661,188.33333333333348,1,106.0
10530,2,PF3D7_1011200,PF3D7_1011200.1,PPRFG01_1012300.1_t1,5.0,0,1,283.3333333333334,58.6666666666667,0,19.0
10023,2,PF3D7_0706200,PF3D7_0706200.1,PPRFG01_0705700_t1,5.0,0,0,193.66666666666652,37.333333333333364,0,13.0
1503,1,PF3D7_0621800,PF3D7_0621800.1,PPRFG01_0620400_t1,5.0,0,0,444.0000000000004,107.9999999999999,0,61.0
9738,2,PF3D7_0513300,PF3D7_0513300.1,PPRFG01_0514700_t1,5.0,0,1,578.6666666666669,156.33333333333337,1,94.0
10860,2,PF3D7_1354600,PF3D7_1354600.1,PPRFG01_1356500_t1,5.0,0,2,298.6666666666665,58.33333333333337,2,17.0
10863,2,PF3D7_1357900,PF3D7_1357900.1,PPRFG01_1359700_t1,5.0,0,0,621.9999999999999,164.00000000000006,0,98.0
23569,6,PF3D7_1424400,PF3D7_1424400.1,PPRFG01_1424900_t1,5.0,0,2,683.6666666666661,165.33333333333348,2,84.0
10865,2,PF3D7_1362200,PF3D7_1362200.1,PPRFG01_1363900_t1,5.0,0,2,1154.0000000000011,294.9999999999996,0,155.0
10828,2,PF3D7_1311700,PF3D7_1311700.1,PPRFG01_1313600_t1,5.0,0,0,385.0000000000003,91.99999999999993,0,52.0
9876,2,PF3D7_0601900,PF3D7_0601900.1,PPRFG01_0600500_t1,5.0,0,0,304.6666666666666,79.33333333333336,0,50.0
22606,6,PF3D7_0319100,PF3D7_0319100.1,PPRFG01_0320600_t1,5.0,0,0,263.3333333333332,57.66666666666668,0,29.0
10866,2,PF3D7_1362300,PF3D7_1362300.1,PPRFG01_1364000_t1,5.0,0,2,458.3333333333336,108.66666666666659,2,56.0
10869,2,PF3D7_1366100,PF3D7_1366100.1,PPRFG01_1367900_t1,5.0,0,0,309.6666666666667,71.33333333333334,0,29.0
23480,6,PF3D7_1344800,PF3D7_1344800.1,PPRFG01_1346700_t1,5.0,0,2,904.6666666666648,220.3333333333338,0,109.0
10543,2,PF3D7_1027500,PF3D7_1027500.1,PPRFG01_1028600_t1,5.0,0,0,178.66666666666663,37.33333333333333,0,15.0
23586,6,PF3D7_1430200,PF3D7_1430200.1,PPRFG01_1430900_t1,5.0,0,3,1539.6666666666724,341.3333333333329,1,154.0
22280,5,PF3D7_1437900,PF3D7_1437900.1,PPRFG01_1438600_t1,5.0,0,1,1024.3333333333312,247.6666666666672,0,132.0
9733,2,PF3D7_0511700,PF3D7_0511700.1,PPRFG01_0513100_t1,5.0,0,1,441.3333333333337,95.66666666666657,0,37.0
10859,2,PF3D7_1354500,PF3D7_1354500.1,PPRFG01_1356400_t1,5.0,0,0,1063.3333333333321,262.66666666666697,0,133.0
10857,2,PF3D7_1353500,PF3D7_1353500.1,PPRFG01_1355400_t1,5.0,0,5,797.3333333333325,180.6666666666669,3,72.0
9739,2,PF3D7_0513500,PF3D7_0513500.1,PPRFG01_0514900_t1,5.0,0,0,304.6666666666667,67.33333333333333,0,24.0
10836,2,PF3D7_1327600,PF3D7_1327600.1,PPRFG01_1329500_t1,5.0,0,0,501.3333333333337,110.66666666666659,0,43.0
9745,2,PF3D7_0528700,PF3D7_0528700.1,PPRFG01_0529900_t1,5.0,0,1,492.33333333333366,119.66666666666661,0,62.0
22349,5,PF3D7_1464900,PF3D7_1464900.1,PPRFG01_1465500_t1,5.0,0,10,1693.000000000005,424.99999999999875,6,222.0
9744,2,PF3D7_0523600,PF3D7_0523600.1,PPRFG01_0524800_t1,5.0,0,0,505.66666666666725,115.33333333333319,0,46.0
10847,2,PF3D7_1342800,PF3D7_1342800.1,PPRFG01_1344700_t1,5.0,0,6,1395.333333333335,353.6666666666662,6,197.0
10838,2,PF3D7_1329400,PF3D7_1329400.1,PPRFG01_1331400_t1,5.0,0,2,1682.3333333333383,396.6666666666658,1,191.0
5709,1,PF3D7_1130800,PF3D7_1130800.1,PPRFG01_1131700_t1,5.0,0,4,1228.0000000000005,292.9999999999999,2,121.0
9748,2,PF3D7_0532100,PF3D7_0532100.1,PPRFG01_0533400_t1,5.0,0,0,416.3333333333336,126.6666666666665,0,92.0
22345,5,PF3D7_1463000,PF3D7_1463000.1,PPRFG01_1463700_t1,5.0,0,3,760.9999999999989,163.0000000000001,1,63.0
10834,2,PF3D7_1325200,PF3D7_1325200.1,PPRFG01_1327100_t1,5.0,0,2,344.666666666667,93.33333333333324,1,53.0
9743,2,PF3D7_0521600,PF3D7_0521600.1,PPRFG01_0522800_t1,5.0,0,0,237.6666666666666,50.33333333333333,0,21.0
10833,2,PF3D7_1324900,PF3D7_1324900.1,PPRFG01_1326800_t1,5.0,0,0,742.6666666666662,205.33333333333348,0,124.0
7837,1,PF3D7_1356500,PF3D7_1356500.1,PPRFG01_1358300_t1,5.0,0,1,463.66666666666674,121.33333333333331,0,60.0
10831,2,PF3D7_1314900,PF3D7_1314900.1,PPRFG01_1316800_t1,5.0,0,4,978.3333333333308,224.66666666666728,2,104.0
23519,6,PF3D7_1366200,PF3D7_1366200.1,PPRFG01_1368000_t1,5.0,0,1,363.6666666666669,86.33333333333329,0,39.0
22539,6,PF3D7_0210100,PF3D7_0210100.1,PPRFG01_0210100.1_t1,5.0,0,1,226.6666666666666,61.33333333333335,1,37.0
10386,2,PF3D7_0809500,PF3D7_0809500.1,PPRFG01_0810900_t1,5.0,0,1,252.3333333333333,59.66666666666667,1,29.0
4368,1,PF3D7_0923100,PF3D7_0923100.1,PPRFG01_0921900_t1,5.0,0,0,554.3333333333336,111.66666666666649,0,41.0
4373,1,PF3D7_0935300,PF3D7_0935300.1,PPRFG01_0934400_t1,5.0,0,0,295.3333333333333,67.6666666666667,0,30.0
10253,2,PF3D7_0719200,PF3D7_0719200.1,PPRFG01_0718400_t1,5.0,0,1,744.3333333333326,185.66666666666683,1,92.0
23613,6,PF3D7_1445700,PF3D7_1445700.1,PPRFG01_1446400_t1,5.0,0,0,441.6666666666669,92.33333333333324,0,39.0
10024,2,PF3D7_0707900,PF3D7_0707900.1,PPRFG01_0707400_t1,5.0,0,2,623.0000000000001,154.00000000000003,1,77.0
10922,2,PF3D7_1430800,PF3D7_1430800.1,PPRFG01_1431500_t1,5.0,0,1,637.333333333333,157.66666666666677,0,86.0
7813,1,PF3D7_1310300,PF3D7_1310300.1,PPRFG01_1312200_t1,5.0,0,1,612.3333333333335,128.66666666666657,0,42.0
10534,2,PF3D7_1014700,PF3D7_1014700.1,PPRFG01_1015800_t1,5.0,0,1,724.6666666666661,187.33333333333357,0,101.0
10816,2,PF3D7_1248300,PF3D7_1248300.1,PPRFG01_1207100_t1,5.0,0,0,328.66666666666663,82.33333333333331,0,36.0
10921,2,PF3D7_1426100,PF3D7_1426100.1,PPRFG01_1426600_t1,5.0,0,0,412.33333333333377,100.66666666666656,0,51.0
10533,2,PF3D7_1014400,PF3D7_1014400.1,PPRFG01_1015500_t1,5.0,0,0,792.3333333333323,179.6666666666668,0,79.0
1504,1,PF3D7_0625400,PF3D7_0625400.1,PPRFG01_0624000_t1,5.0,0,3,1023.6666666666628,212.33333333333377,2,87.0
22277,5,PF3D7_1437200,PF3D7_1437200.1,PPRFG01_1437900_t1,5.0,0,0,197.3333333333333,54.66666666666667,0,36.0
10402,2,PF3D7_0823400,PF3D7_0823400.1,PPRFG01_0824900_t1,5.0,0,5,1211.333333333333,270.66666666666737,1,116.0
23517,6,PF3D7_1365800,PF3D7_1365800.1,PPRFG01_1367600_t1,5.0,0,3,804.3333333333316,182.666666666667,2,80.0
10812,2,PF3D7_1241700,PF3D7_1241700.1,PPRFG01_1213700_t1,5.0,0,1,799.6666666666661,208.33333333333348,0,107.0
10820,2,PF3D7_1302200,PF3D7_1302200.1,PPRFG01_1304000_t1,5.0,0,1,560.0000000000005,126.99999999999976,0,54.0
10536,2,PF3D7_1016600,PF3D7_1016600.1,PPRFG01_1017700_t1,5.0,0,2,611.666666666667,114.33333333333319,0,36.0
2907,1,PF3D7_0819100,PF3D7_0819100.1,PPRFG01_0820600_t1,5.0,0,1,724.9999999999991,160.00000000000003,1,68.0
7830,1,PF3D7_1341700,PF3D7_1341700.1,PPRFG01_1343600_t1,5.0,0,1,259.66666666666663,55.33333333333332,0,18.0
1667,1,PF3D7_0729200,PF3D7_0729200.1,PPRFG01_0728400_t1,5.0,0,1,589.6666666666666,130.33333333333314,0,58.0
22607,6,PF3D7_0320000,PF3D7_0320000.1,PPRFG01_0321500_t1,5.0,0,0,357.6666666666668,74.3333333333333,0,33.0
4371,1,PF3D7_0925500,PF3D7_0925500.1,PPRFG01_0924300_t1,5.0,0,0,312.33333333333337,71.66666666666666,0,32.0
10895,2,PF3D7_1404400,PF3D7_1404400.1,PPRFG01_1404800_t1,5.0,0,0,427.66666666666714,115.33333333333323,0,66.0
9729,2,PF3D7_0507900,PF3D7_0507900.1,PPRFG01_0509200_t1,5.0,0,1,284.3333333333333,66.66666666666669,0,28.0
7842,1,PF3D7_1367600,PF3D7_1367600.1,PPRFG01_1369600_t1,5.0,0,0,173.66666666666666,36.33333333333334,0,13.0
10898,2,PF3D7_1406300,PF3D7_1406300.1,PPRFG01_1406700_t1,5.0,0,7,1169.6666666666663,255.33333333333385,3,109.0
4372,1,PF3D7_0934200,PF3D7_0934200.1,PPRFG01_0933200_t1,5.0,0,2,354.3333333333336,80.66666666666664,1,30.0
10910,2,PF3D7_1409800,PF3D7_1409800.1,PPRFG01_1410200_t1,5.0,0,8,1274.9999999999984,267.0000000000009,4,121.0
22392,6,PF3D7_0106300,PF3D7_0106300.1,PPRFG01_0104700_t1,5.0,0,1,228.66666666666654,59.333333333333364,0,30.0
22543,6,PF3D7_0210600,PF3D7_0210600.1,PPRFG01_0210600_t1,5.0,0,0,389.0000000000004,75.99999999999997,0,26.0
9711,2,PF3D7_0422300,PF3D7_0422300.1,PPRFG01_0420000_t1,5.0,0,4,1060.6666666666656,289.3333333333331,2,182.0
10393,2,PF3D7_0812700,PF3D7_0812700.1,PPRFG01_0814200_t1,5.0,0,0,584.3333333333337,120.66666666666639,0,54.0
9710,2,PF3D7_0422000,PF3D7_0422000.1,PPRFG01_0419700_t1,5.0,0,2,769.9999999999993,193.0000000000002,1,95.0
11259,3,PF3D7_0206700,PF3D7_0206700.1,PPRFG01_0206700_t1,5.0,0,6,1148.0000000000002,265.0000000000003,4,118.0
10841,2,PF3D7_1333000,PF3D7_1333000.1,PPRFG01_1335000_t1,5.0,0,3,617.6666666666664,156.33333333333348,1,79.0
8689,2,PF3D7_0109000,PF3D7_0109000.1,PPRFG01_0107300_t1,5.0,0,0,542.3333333333336,129.66666666666654,0,73.0
9890,2,PF3D7_0619900,PF3D7_0619900.1,PPRFG01_0618400_t1,5.0,0,4,566.666666666667,132.33333333333314,1,65.0
22573,6,PF3D7_0217500,PF3D7_0217500.1,PPRFG01_0217600_t1,5.0,0,5,1288.3333333333344,283.66666666666697,1,122.0
22247,5,PF3D7_1426200,PF3D7_1426200.1,PPRFG01_1426700_t1,5.0,0,0,980.9999999999981,222.0000000000003,0,103.0
10425,2,PF3D7_0909800,PF3D7_0909800.1,PPRFG01_0908800_t1,5.0,0,2,274.66666666666674,73.33333333333333,2,41.0
23656,6,PF3D7_1472000,PF3D7_1472000.1,PPRFG01_1472600_t1,5.0,0,2,498.6666666666675,104.33333333333316,0,38.0
7896,1,PF3D7_1474100,PF3D7_1474100.1,PPRFG01_1474600_t1,5.0,0,0,295.66666666666663,67.33333333333339,0,27.0
751,1,PF3D7_0303600,PF3D7_0303600.1,PPRFG01_0304900_t1,5.0,0,2,441.00000000000034,95.99999999999996,1,41.0
7884,1,PF3D7_1456600,PF3D7_1456600.1,PPRFG01_1457300_t1,5.0,0,5,676.9999999999998,166.00000000000003,4,82.0
12179,3,PF3D7_0312000,PF3D7_0312000.1,PPRFG01_0313300_t1,5.0,0,2,323.66666666666646,84.33333333333339,1,44.0
5097,1,PF3D7_1034700,PF3D7_1034700.1,PPRFG01_1035900_t1,5.0,0,2,423.0000000000001,110.99999999999996,0,55.0
22245,5,PF3D7_1425700,PF3D7_1425700.1,PPRFG01_1426200_t1,5.0,0,1,896.333333333332,180.6666666666667,1,60.0
9892,2,PF3D7_0621200,PF3D7_0621200.1,PPRFG01_0619700_t1,5.0,0,2,716.3333333333327,186.66666666666688,0,113.0
7895,1,PF3D7_1473600,PF3D7_1473600.1,PPRFG01_1474200_t1,5.0,0,0,266.33333333333314,75.66666666666669,0,46.0
722,1,PF3D7_0202500,PF3D7_0202500.1,PPRFG01_0202600_t1,5.0,0,0,249.99999999999991,68.00000000000001,0,42.0
22396,6,PF3D7_0107000,PF3D7_0107000.1,PPRFG01_0105400.1_t1,5.0,0,1,412.33333333333366,91.66666666666663,0,39.0
6538,1,PF3D7_1247900,PF3D7_1247900.1,PPRFG01_1207500_t1,5.0,0,0,518.6666666666672,117.33333333333323,0,52.0
13326,3,PF3D7_0407300,PF3D7_0407300.1,PPRFG01_0406700_t1,5.0,0,5,805.6666666666654,154.33333333333326,2,48.0
9904,2,PF3D7_0628400,PF3D7_0628400.1,PPRFG01_0627100_t1,5.0,0,1,822.6666666666662,194.33333333333346,0,89.0
23645,6,PF3D7_1465900,PF3D7_1465900.1,PPRFG01_1466500_t1,5.0,0,0,513.0,149.99999999999997,0,89.0
10427,2,PF3D7_0915600,PF3D7_0915600.1,PPRFG01_0914500_t1,5.0,0,2,596.0000000000003,117.9999999999998,0,43.0
10431,2,PF3D7_0917200,PF3D7_0917200.1,PPRFG01_0916100_t1,5.0,0,2,787.3333333333323,184.66666666666686,0,84.0
22297,5,PF3D7_1445900,PF3D7_1445900.1,PPRFG01_1446600_t1,5.0,0,5,1257.6666666666672,323.3333333333332,3,174.0
12169,3,PF3D7_0305400,PF3D7_0305400.1,PPRFG01_0306700_t1,5.0,0,1,360.3333333333337,74.66666666666669,0,34.0
5098,1,PF3D7_1037700,PF3D7_1037700.1,PPRFG01_1038500_t1,5.0,0,0,254.66666666666654,60.333333333333364,0,27.0
23653,6,PF3D7_1471200,PF3D7_1471200.1,PPRFG01_1471800_t1,5.0,0,4,1581.3333333333374,410.6666666666657,3,228.0
12194,3,PF3D7_0320300,PF3D7_0320300.1,PPRFG01_0321800_t1,5.0,0,4,1272.3333333333342,332.66666666666646,2,174.0
12196,3,PF3D7_0322000,PF3D7_0322000.1,PPRFG01_0323500_t1,5.0,0,1,409.33333333333354,103.6666666666666,0,58.0
7886,1,PF3D7_1459900,PF3D7_1459900.1,PPRFG01_1460600_t1,5.0,0,1,468.6666666666671,110.33333333333323,0,57.0
10719,2,PF3D7_1135000,PF3D7_1135000.1,PPRFG01_1135800.1_t1,5.0,0,0,557.6666666666666,141.33333333333334,0,68.0
5086,1,PF3D7_1019400,PF3D7_1019400.1,PPRFG01_1020500_t1,5.0,0,0,257.9999999999999,66.00000000000001,0,38.0
12177,3,PF3D7_0308800,PF3D7_0308800.1,PPRFG01_0310100_t1,5.0,0,1,260.99999999999983,63.00000000000005,1,29.0
10717,2,PF3D7_1132700,PF3D7_1132700.1,PPRFG01_1133600_t1,5.0,0,3,784.3333333333329,214.6666666666668,1,115.0
7897,1,PF3D7_1475000,PF3D7_1475000.1,PPRFG01_1475500_t1,5.0,0,1,333.00000000000017,63.00000000000004,0,15.0
7883,1,PF3D7_1451500,PF3D7_1451500.1,PPRFG01_1452200_t1,5.0,0,0,364.33333333333366,76.66666666666666,0,31.0
753,1,PF3D7_0310800,PF3D7_0310800.1,PPRFG01_0312100_t1,5.0,0,0,264.66666666666646,62.33333333333338,0,28.0
12190,3,PF3D7_0316300,PF3D7_0316300.1,PPRFG01_0317700_t1,5.0,0,2,942.6666666666644,197.3333333333339,1,77.0
22302,5,PF3D7_1448600,PF3D7_1448600.1,PPRFG01_1449300_t1,5.0,0,3,621.0000000000001,138.00000000000003,1,55.0
23443,6,PF3D7_1327400,PF3D7_1327400.1,PPRFG01_1329300_t1,5.0,0,3,759.6666666666657,146.3333333333334,0,43.0
754,1,PF3D7_0314400,PF3D7_0314400.1,PPRFG01_0315700_t1,5.0,0,1,744.6666666666662,179.33333333333346,1,88.0
12172,3,PF3D7_0306600,PF3D7_0306600.1,PPRFG01_0307900_t1,5.0,0,1,206.6666666666666,48.33333333333335,0,24.0
5090,1,PF3D7_1030700,PF3D7_1030700.1,PPRFG01_1031800_t1,5.0,0,3,631.6666666666664,139.33333333333326,2,59.0
9897,2,PF3D7_0625000,PF3D7_0625000.2,PPRFG01_0623600.2_t1,5.0,0,1,1109.999999999999,273.00000000000045,0,134.0
756,1,PF3D7_0319300,PF3D7_0319300.1,PPRFG01_0320800_t1,5.0,0,3,386.33333333333354,93.66666666666661,2,43.0
22610,6,PF3D7_0320900,PF3D7_0320900.1,PPRFG01_0322400_t1,5.0,0,0,358.66666666666686,115.33333333333329,0,81.0
12170,3,PF3D7_0306000,PF3D7_0306000.1,PPRFG01_0307300_t1,5.0,0,0,340.6666666666668,70.33333333333327,0,32.0
22587,6,PF3D7_0308500,PF3D7_0308500.1,PPRFG01_0309800_t1,5.0,0,3,336.6666666666667,83.33333333333331,1,46.0
689,1,PF3D7_0112100,PF3D7_0112100.1,PPRFG01_0110400_t1,5.0,0,1,403.00000000000017,86.00000000000001,0,30.0
10707,2,PF3D7_1118100,PF3D7_1118100.1,PPRFG01_1118800_t1,5.0,0,0,372.66666666666674,92.33333333333333,0,45.0
7887,1,PF3D7_1462000,PF3D7_1462000.1,PPRFG01_1462700_t1,5.0,0,1,299.99999999999994,63.00000000000003,0,22.0
5088,1,PF3D7_1027200,PF3D7_1027200.1,PPRFG01_1028300_t1,5.0,0,4,1245.3333333333337,314.66666666666663,1,159.0
13333,3,PF3D7_0410400,PF3D7_0410400.1,PPRFG01_0409800_t1,5.0,0,0,811.6666666666653,202.33333333333368,0,100.0
22254,5,PF3D7_1430100,PF3D7_1430100.1,PPRFG01_1430800_t1,5.0,0,2,775.3333333333327,181.66666666666683,1,84.0
22580,6,PF3D7_0304400,PF3D7_0304400.1,PPRFG01_0305700.1_t1,5.0,0,0,254.66666666666643,57.333333333333385,0,31.0
22362,5,PF3D7_1469100,PF3D7_1469100.1,PPRFG01_1469700_t1,5.0,0,1,652.3333333333335,127.66666666666652,0,38.0
10708,2,PF3D7_1120800,PF3D7_1120800.1,PPRFG01_1121500_t1,5.0,0,0,197.33333333333326,51.666666666666686,0,29.0
10712,2,PF3D7_1123900,PF3D7_1123900.1,PPRFG01_1124700_t1,5.0,0,1,337.9999999999999,97.00000000000001,0,57.0
902,1,PF3D7_0406600,PF3D7_0406600.1,PPRFG01_0406000_t1,5.0,0,2,344.0000000000001,72.99999999999999,2,32.0
737,1,PF3D7_0213700,PF3D7_0213700.1,PPRFG01_0213800_t1,5.0,0,2,380.66666666666674,81.33333333333331,1,40.0
22295,5,PF3D7_1444800,PF3D7_1444800.1,PPRFG01_1445500_t1,5.0,0,2,842.6666666666661,243.33333333333354,1,153.0
10725,2,PF3D7_1144000,PF3D7_1144000.1,PPRFG01_1144700_t1,5.0,0,0,193.99999999999994,52.000000000000014,0,32.0
23504,6,PF3D7_1362600,PF3D7_1362600.1,PPRFG01_1364300_t1,5.0,0,2,664.3333333333329,136.66666666666654,0,53.0
10722,2,PF3D7_1135300,PF3D7_1135300.1,PPRFG01_1136000_t1,5.0,0,3,996.6666666666648,230.33333333333366,0,102.0
22645,6,PF3D7_0413600,PF3D7_0413600.1,PPRFG01_0026300_t1,5.0,0,2,589.9999999999998,154.00000000000003,2,82.0
9894,2,PF3D7_0625000,PF3D7_0625000.1,PPRFG01_0623600.1_t1,5.0,0,1,1058.666666666665,258.3333333333338,0,126.0
7892,1,PF3D7_1466700,PF3D7_1466700.1,PPRFG01_1467300_t1,5.0,0,0,431.6666666666668,105.3333333333333,0,50.0
9886,2,PF3D7_0612300,PF3D7_0612300.1,PPRFG01_0611100_t1,5.0,0,0,282.33333333333326,71.6666666666667,0,36.0
13327,3,PF3D7_0408000,PF3D7_0408000.1,PPRFG01_0407400_t1,5.0,0,0,421.3333333333336,91.66666666666664,0,36.0
11337,3,PF3D7_0220200,PF3D7_0220200.1,PPRFG01_0220300_t1,5.0,0,0,192.9999999999999,50.00000000000002,0,27.0
10439,2,PF3D7_0919300,PF3D7_0919300.1,PPRFG01_0918100_t1,5.0,0,1,498.00000000000045,122.99999999999989,0,66.0
23460,6,PF3D7_1333700,PF3D7_1333700.1,PPRFG01_1335700_t1,5.0,0,1,400.00000000000006,109.99999999999997,0,59.0
22242,5,PF3D7_1423600,PF3D7_1423600.1,PPRFG01_1424100_t1,5.0,0,3,693.9999999999995,158.00000000000003,2,75.0
10443,2,PF3D7_0925600,PF3D7_0925600.1,PPRFG01_0924400_t1,5.0,0,0,308.33333333333337,75.66666666666667,0,44.0
10728,2,PF3D7_1146900,PF3D7_1146900.1,PPRFG01_1147500_t1,5.0,0,1,445.33333333333326,109.66666666666669,1,47.0
22298,5,PF3D7_1447000,PF3D7_1447000.1,PPRFG01_1447700_t1,5.0,0,1,632.9999999999997,183.00000000000023,1,117.0
6534,1,PF3D7_1245300,PF3D7_1245300.1,PPRFG01_1210100_t1,5.0,0,0,382.3333333333336,88.66666666666656,0,39.0
22395,6,PF3D7_0106800,PF3D7_0106800.1,PPRFG01_0105200_t1,5.0,0,1,512.333333333334,129.66666666666654,0,71.0
11335,3,PF3D7_0219300,PF3D7_0219300.1,PPRFG01_0219400_t1,5.0,0,2,345.00000000000017,72.0,2,26.0
23106,6,PF3D7_1121700,PF3D7_1121700.1,PPRFG01_1122400_t1,4.996314496314496,0,4,1991.6666666666756,450.3333333333318,3,187.0
20339,4,PF3D7_1457300,PF3D7_1457300.1,PPRFG01_1458000_t1,4.995297805642633,0,4,1580.3333333333355,333.6666666666665,2,126.0
17661,4,PF3D7_0211800,PF3D7_0211800.1,PPRFG01_0211900_t1,4.995081967213115,0,2,1482.333333333336,347.66666666666646,2,166.0
20205,4,PF3D7_1406400,PF3D7_1406400.1,PPRFG01_1406800_t1,4.9950576606260295,0,7,1500.333333333335,320.6666666666668,2,126.0
10941,2,PF3D7_1446200,PF3D7_1446200.1,PPRFG01_1446900_t1,4.99504132231405,0,4,1444.0000000000007,371.0,3,216.0
