GENE	TRANS	NAME	NS	SYN	FFD	TOTAL_CODING_LENGTH	PROP_NS	PROP_SYN	PROP_FFD	STOP_CODONS	FULL_LENGTH	COORD	variable	value	ID	coding_length_adj
PF3D7_1025100	PF3D7_1025100.1	glutamine--fructose-6-phosphate aminotransferase [isomerizing], putative	1967.333333	522.6666667	260	2490	0.790093708	0.209906292	0.104417671	1	2490	location=Pf3D7_10_v3:1052844-1055333(+)	5	0.6506024096385542	PF3D7_1025100	1620.0
PF3D7_1308300	PF3D7_1308300.1	40S ribosomal protein S27	198.6666667	50.33333333	26	249	0.797858099	0.202141901	0.104417671	1	387	location=Pf3D7_13_v3:372260-372646(+)	3	0.7049180327868853	PF3D7_1308300	175.52459016393442
PF3D7_1367000	PF3D7_1367000.1	suppressor of kinetochore protein 1, putative	391.1666667	97.83333333	51	489	0.799931834	0.200068166	0.104294479	1	1011	location=Pf3D7_13_v3:2679415-2680425(-)	2	0.6538461538461539	PF3D7_1367000	319.7307692307692
PF3D7_1110600	PF3D7_1110600.1	ribosomal protein L11, mitochondrial, putative	423.5	113.5	56	537	0.788640596	0.211359404	0.104283054	1	961	location=Pf3D7_11_v3:425904-426864(-)	5	0.7943262411347518	PF3D7_1110600	426.5531914893617
PF3D7_0518900	PF3D7_0518900.1	conserved protein, unknown function	467.1666667	117.8333333	61	585	0.798575499	0.201424501	0.104273504	1	902	location=Pf3D7_05_v3:785664-786565(-)	3	0.7302631578947368	PF3D7_0518900	427.20394736842104
PF3D7_0527000	PF3D7_0527000.1	DNA replication licensing factor MCM3, putative	2287.5	601.5	301	2889	0.791796469	0.208203531	0.1041883	1	3048	location=Pf3D7_05_v3:1125099-1128146(-)	4	0.5669515669515669	PF3D7_0527000	1637.9230769230767
PF3D7_1018500	PF3D7_1018500.1	pre-mRNA-splicing factor RDS3, putative	262.5	73.5	35	336	0.78125	0.21875	0.104166667	1	893	location=Pf3D7_10_v3:735921-736813(-)	5	0.7478991596638656	PF3D7_1018500	251.29411764705884
PF3D7_0722400	PF3D7_0722400.1	Obg-like ATPase 1, putative	938.1666667	243.8333333	123	1182	0.793711224	0.206288776	0.104060914	1	1560	location=Pf3D7_07_v3:954784-956343(+)	4	0.5040322580645161	PF3D7_0722400	595.766129032258
PF3D7_0816500	PF3D7_0816500.1	small heat shock protein HSP20, putative	412.1666667	106.8333333	54	519	0.794155427	0.205844573	0.104046243	1	894	location=Pf3D7_08_v3:760138-761031(+)	3	0.6276595744680851	PF3D7_0816500	325.75531914893617
PF3D7_0722800	PF3D7_0722800.1	conserved protein, unknown function	1376.333333	363.6666667	181	1740	0.790996169	0.209003831	0.104022989	1	1740	location=Pf3D7_07_v3:963370-965109(+)	5	0.7949526813880127	PF3D7_0722800	1383.217665615142
PF3D7_0522600	PF3D7_0522600.1	magnesium transporter NIPA, putative	1138.333333	313.6666667	151	1452	0.783976125	0.216023875	0.10399449	1	1452	location=Pf3D7_05_v3:940249-941700(+)	5	0.6347305389221557	PF3D7_0522600	921.6287425149701
PF3D7_0723200	PF3D7_0723200.1	conserved Plasmodium protein, unknown function	844.1666667	232.8333333	112	1077	0.783813061	0.216186939	0.103992572	1	1615	location=Pf3D7_07_v3:972658-974272(+)	1	0.8388625592417062	PF3D7_0723200	903.4549763033175
PF3D7_0609100	PF3D7_0609100.1	zinc transporter ZIP1, putative	854.3333333	222.6666667	112	1077	0.793252863	0.206747137	0.103992572	1	1834	location=Pf3D7_06_v3:388915-390748(-)	5	0.7069767441860465	PF3D7_0609100	761.413953488372
PF3D7_0808200	PF3D7_0808200.1	plasmepsin X	1364.166667	357.8333333	179	1722	0.792198993	0.207801007	0.103948897	1	1722	location=Pf3D7_08_v3:416344-418065(-)	3	0.7572815533980582	PF3D7_0808200	1304.0388349514562
PF3D7_0828900	PF3D7_0828900.1	conserved protein, unknown function	439.0	119.0	58	558	0.786738351	0.213261649	0.103942652	1	930	location=Pf3D7_08_v3:1241966-1242895(-)	5	0.8151260504201681	PF3D7_0828900	454.84033613445376
PF3D7_1313000	PF3D7_1313000.1	ubiquitin-like protein Nedd8	183.6666667	47.33333333	24	231	0.795093795	0.204906205	0.103896104	1	500	location=Pf3D7_13_v3:553752-554251(-)	4	0.631578947368421	PF3D7_1313000	145.89473684210526
PF3D7_0527500	PF3D7_0527500.1	Hsc70-interacting protein	1110.0	267.0	143	1377	0.806100218	0.193899782	0.103848947	1	1742	location=Pf3D7_05_v3:1143618-1145359(+)	5	0.7704280155642024	PF3D7_0527500	1060.8793774319067
PF3D7_0113900	PF3D7_0113900.1	CX3CL1-binding protein 1	575.8333333	156.1666667	76	732	0.786657559	0.213342441	0.103825137	1	917	location=Pf3D7_01_v3:537109-538025(-)	5	0.8034188034188035	PF3D7_0113900	588.1025641025641
PF3D7_0624500	PF3D7_0624500.1	anaphase-promoting complex subunit 11, putative	216.1666667	53.83333333	28	270	0.800617284	0.199382716	0.103703704	1	270	location=Pf3D7_06_v3:994284-994553(+)	4	0.7931034482758621	PF3D7_0624500	214.13793103448276
PF3D7_0626700	PF3D7_0626700.1	ATPase	878.0	241.0	116	1119	0.784629133	0.215370867	0.103663986	1	1119	location=Pf3D7_06_v3:1075018-1076136(+)	3	0.7361111111111112	PF3D7_0626700	823.7083333333334
PF3D7_1103100	PF3D7_1103100.1	60S acidic ribosomal protein P1, putative	285.6666667	71.33333333	37	357	0.800186741	0.199813259	0.103641457	1	754	location=Pf3D7_11_v3:140048-140801(-)	5	0.6	PF3D7_1103100	214.2
PF3D7_1437900	PF3D7_1437900.1	HSP40, subfamily A	1011.833333	263.1666667	132	1275	0.793594771	0.206405229	0.103529412	1	1619	location=Pf3D7_14_v3:1533329-1534947(+)	5	0.5789473684210527	PF3D7_1437900	738.1578947368421
PF3D7_1129000	PF3D7_1129000.1	spermidine synthase	762.5	203.5	100	966	0.789337474	0.210662526	0.103519669	1	1448	location=Pf3D7_11_v3:1121930-1123377(+)	3	0.6806083650190115	PF3D7_1129000	657.4676806083651
PF3D7_1004000	PF3D7_1004000.1	60S ribosomal protein L13, putative	475.0	134.0	63	609	0.779967159	0.220032841	0.103448276	1	883	location=Pf3D7_10_v3:179344-180226(-)	6	0.6766917293233082	PF3D7_1004000	412.10526315789474
PF3D7_1365100	PF3D7_1365100.1	ribosomal protein S17, mitochondrial	272.1666667	75.83333333	36	348	0.782088123	0.217911877	0.103448276	1	649	location=Pf3D7_13_v3:2609933-2610581(-)	3	0.8088235294117647	PF3D7_1365100	281.47058823529414
PF3D7_1126900	PF3D7_1126900.1	small nuclear ribonucleoprotein F, putative	206.8333333	54.16666667	27	261	0.792464879	0.207535121	0.103448276	1	692	location=Pf3D7_11_v3:1053642-1054333(-)	3	0.7611940298507462	PF3D7_1126900	198.67164179104478
PF3D7_0501100	PF3D7_0501100.1	co-chaperone J domain protein JDP	954.1666667	254.8333333	125	1209	0.789219741	0.210780259	0.103391232	1	1690	location=Pf3D7_05_v3:58037-59726(-)	3	0.7621359223300971	PF3D7_0501100	921.4223300970874
PF3D7_0501100	PF3D7_0501100.2	heat shock protein 40, type II	926.5	246.5	121	1173	0.789855072	0.210144928	0.103154305	1	1690	location=Pf3D7_05_v3:58037-59726(-)	3	0.7621359223300971	PF3D7_0501100	893.9854368932039
PF3D7_1344600	PF3D7_1344600.1	lipoyl synthase	982.3333333	265.6666667	129	1248	0.787126068	0.212873932	0.103365385	1	1248	location=Pf3D7_13_v3:1789425-1790672(+)	6	0.715	PF3D7_1344600	892.3199999999999
PF3D7_0525100	PF3D7_0525100.1	acyl-CoA synthetase	1595.333333	426.6666667	209	2022	0.788987801	0.211012199	0.103363007	1	2022	location=Pf3D7_05_v3:1041745-1043766(+)	5	0.7789473684210526	PF3D7_0525100	1575.0315789473684
PF3D7_1457000	PF3D7_1457000.1	signal peptide peptidase	974.3333333	264.6666667	128	1239	0.786386871	0.213613129	0.10330912	1	2505	location=Pf3D7_14_v3:2336649-2339153(-)	5	0.7081545064377682	PF3D7_1457000	877.4034334763949
PF3D7_0626100	PF3D7_0626100.1	oxidoreductase, short-chain dehydrogenase family, putative	898.0	254.0	119	1152	0.779513889	0.220486111	0.103298611	1	2478	location=Pf3D7_06_v3:1056052-1058529(+)	5	0.7689969604863222	PF3D7_0626100	885.8844984802431
PF3D7_1026500	PF3D7_1026500.1	conserved Plasmodium protein, unknown function	162.1666667	50.83333333	22	213	0.761345853	0.238654147	0.103286385	1	213	location=Pf3D7_10_v3:1112423-1112635(-)	5	0.7962962962962963	PF3D7_1026500	169.61111111111111
PF3D7_0810700	PF3D7_0810700.1	conserved Plasmodium protein, unknown function	330.8333333	95.16666667	44	426	0.776604069	0.223395931	0.103286385	1	1203	location=Pf3D7_08_v3:546163-547365(-)	4	0.6901408450704225	PF3D7_0810700	294.0
PF3D7_0524200	PF3D7_0524200.1	conserved Plasmodium membrane protein, unknown function	366.5	98.5	48	465	0.788172043	0.211827957	0.103225806	1	769	location=Pf3D7_05_v3:1008636-1009404(-)	1	0.8058252427184466	PF3D7_0524200	374.70873786407765
PF3D7_1147700	PF3D7_1147700.1	ATP synthase subunit delta, mitochondrial, putative	366.8333333	98.16666667	48	465	0.788888889	0.211111111	0.103225806	1	681	location=Pf3D7_11_v3:1897204-1897884(+)	4	0.7525773195876289	PF3D7_1147700	349.9484536082474
PF3D7_0528100	PF3D7_0528100.1	AP-1/2 complex subunit beta, putative	2203.5	586.5	288	2790	0.789784946	0.210215054	0.103225806	1	3714	location=Pf3D7_05_v3:1157840-1161553(-)	6	0.6355283307810107	PF3D7_0528100	1773.1240428790197
PF3D7_0408700	PF3D7_0408700.1	perforin-like protein 1	2011.166667	517.8333333	261	2529	0.795241861	0.204758139	0.103202847	1	3453	location=Pf3D7_04_v3:417372-420824(-)	5	0.7968397291196389	PF3D7_0408700	2015.2076749435666
PF3D7_0611100	PF3D7_0611100.1	succinate dehydrogenase subunit 3, putative	198.3333333	53.66666667	26	252	0.787037037	0.212962963	0.103174603	1	252	location=Pf3D7_06_v3:466198-466449(-)	3	0.7272727272727273	PF3D7_0611100	183.27272727272728
PF3D7_0311700	PF3D7_0311700.1	plasmepsin VI	1024.0	275.0	134	1299	0.788298691	0.211701309	0.103156274	1	3151	location=Pf3D7_03_v3:502698-505848(+)	5	0.7890295358649789	PF3D7_0311700	1024.9493670886077
PF3D7_1473700	PF3D7_1473700.1	nucleoporin NUP116/NSP116, putative	2988.333333	773.6666667	388	3762	0.794346979	0.205653021	0.103136629	1	3762	location=Pf3D7_14_v3:2998594-3002355(-)	3	0.815347721822542	PF3D7_1473700	3067.338129496403
PF3D7_1442100	PF3D7_1442100.1	replication factor A protein 3, putative	261.6666667	68.33333333	34	330	0.792929293	0.207070707	0.103030303	1	993	location=Pf3D7_14_v3:1706520-1707512(-)	4	0.627906976744186	PF3D7_1442100	207.2093023255814
PF3D7_0522300	PF3D7_0522300.1	18S rRNA (guanine-N(7))-methyltransferase, putative	655.6666667	169.3333333	85	825	0.794747475	0.205252525	0.103030303	1	2232	location=Pf3D7_05_v3:902613-904844(-)	3	0.7887323943661971	PF3D7_0522300	650.7042253521126
PF3D7_0323000	PF3D7_0323000.1	translation machinery-associated protein 7, putative	134.3333333	30.66666667	17	165	0.814141414	0.185858586	0.103030303	1	528	location=Pf3D7_03_v3:968675-969202(-)	5	0.6590909090909091	PF3D7_0323000	108.75
PF3D7_1014200	PF3D7_1014200.1	male gamete fusion factor HAP2, putative	2103.166667	566.8333333	275	2670	0.787702871	0.212297129	0.102996255	1	2816	location=Pf3D7_10_v3:560538-563353(+)	1	0.6290630975143403	PF3D7_1014200	1679.5984703632887
PF3D7_1301700	PF3D7_1301700.1	CX3CL1-binding protein 2	585.8333333	152.1666667	76	738	0.793812105	0.206187895	0.10298103	1	974	location=Pf3D7_13_v3:99548-100521(+)	1	0.7299270072992701	PF3D7_1301700	538.6861313868613
PF3D7_1116800	PF3D7_1116800.1	heat shock protein 101	2139.0	582.0	280	2721	0.786108049	0.213891951	0.102903344	1	3418	location=Pf3D7_11_v3:636094-639511(-)	5	0.5044510385756676	PF3D7_1116800	1372.6112759643916
PF3D7_0404900	PF3D7_0404900.1	6-cysteine protein P41	904.1666667	232.8333333	117	1137	0.795221343	0.204778657	0.102902375	1	1137	location=Pf3D7_04_v3:267244-268380(-)	5	0.8187919463087249	PF3D7_0404900	930.9664429530202
PF3D7_1218800	PF3D7_1218800.1	secreted ookinete protein, putative	821.8333333	228.1666667	108	1050	0.782698413	0.217301587	0.102857143	1	1899	location=Pf3D7_12_v3:738357-740255(-)	5	0.7727272727272727	PF3D7_1218800	811.3636363636364
PF3D7_1009400	PF3D7_1009400.1	zinc finger protein, putative	870.5	218.5	112	1089	0.799357208	0.200642792	0.102846648	1	1089	location=Pf3D7_10_v3:381361-382449(+)	3	0.67601246105919	PF3D7_1009400	736.1775700934579
PF3D7_1213400	PF3D7_1213400.1	kelch domain-containing protein, putative	1380.833333	350.1666667	178	1731	0.797708454	0.202291546	0.102830734	1	1731	location=Pf3D7_12_v3:579595-581325(-)	3	0.5569007263922519	PF3D7_1213400	963.9951573849879
PF3D7_0616800	PF3D7_0616800.1	malate:quinone oxidoreductase	1231.666667	334.3333333	161	1566	0.786504896	0.213495104	0.102809706	1	1566	location=Pf3D7_06_v3:695929-697494(+)	4	0.7372262773722628	PF3D7_0616800	1154.4963503649635
PF3D7_0210400	PF3D7_0210400.1	50S ribosomal protein L33, putative	279.8333333	80.16666667	37	360	0.777314815	0.222685185	0.102777778	1	809	location=Pf3D7_02_v3:425689-426497(+)	4	0.7464788732394366	PF3D7_0210400	268.7323943661972
PF3D7_0512000	PF3D7_0512000.1	prefoldin subunit 6	285.0	75.0	37	360	0.791666667	0.208333333	0.102777778	1	1028	location=Pf3D7_05_v3:527639-528666(+)	6	0.7272727272727273	PF3D7_0512000	261.8181818181818
PF3D7_1330600	PF3D7_1330600.1	elongation factor Tu, putative	1197.833333	320.1666667	156	1518	0.789086517	0.210913483	0.102766798	1	1518	location=Pf3D7_13_v3:1287891-1289408(-)	6	0.6363636363636364	PF3D7_1330600	966.0
PF3D7_1434800	PF3D7_1434800.1	mitochondrial acidic protein MAM33, putative	607.8333333	151.1666667	78	759	0.800834431	0.199165569	0.102766798	1	759	location=Pf3D7_14_v3:1410139-1410897(+)	1	0.4659685863874345	PF3D7_1434800	353.6701570680628
PF3D7_0511000	PF3D7_0511000.1	translationally-controlled tumor protein homolog	410.8333333	105.1666667	53	516	0.79618863	0.20381137	0.102713178	1	516	location=Pf3D7_05_v3:467585-468100(-)	5	0.2945736434108527	PF3D7_0511000	151.99999999999997
PF3D7_1365700	PF3D7_1365700.1	SNARE associated Golgi protein, putative	964.6666667	262.3333333	126	1227	0.786199402	0.213800598	0.102689487	1	1546	location=Pf3D7_13_v3:2624553-2626098(-)	6	0.7894736842105263	PF3D7_1365700	968.6842105263158
PF3D7_0617400	PF3D7_0617400.1	erythrocyte membrane protein 1, PfEMP1	5743.833333	1441.166667	737	7185	0.799420088	0.200579912	0.102574809	1	8374	location=Pf3D7_06_v3:723117-731490(-)	3	0.0	PF3D7_0617400	0.0
PF3D7_1353800	PF3D7_1353800.1	proteasome subunit alpha type-4, putative	577.0	164.0	76	741	0.778677463	0.221322537	0.102564103	1	972	location=Pf3D7_13_v3:2151402-2152373(-)	2	0.6683937823834197	PF3D7_1353800	495.279792746114
PF3D7_1347000	PF3D7_1347000.1	WD repeat-containing protein 92, putative	859.0	233.0	112	1092	0.786630037	0.213369963	0.102564103	1	1983	location=Pf3D7_13_v3:1882964-1884946(-)	4	0.823943661971831	PF3D7_1347000	899.7464788732394
PF3D7_0520300	PF3D7_0520300.1	U6 snRNA-associated Sm-like protein LSm2, putative	248.8333333	63.16666667	32	312	0.797542735	0.202457265	0.102564103	1	656	location=Pf3D7_05_v3:838428-839083(+)	4	0.6792452830188679	PF3D7_0520300	211.92452830188677
PF3D7_0709800	PF3D7_0709800.1	conserved protein, unknown function	155.6666667	39.33333333	20	195	0.798290598	0.201709402	0.102564103	1	195	location=Pf3D7_07_v3:437900-438094(+)	5	0.7631578947368421	PF3D7_0709800	148.81578947368422
PF3D7_1123400	PF3D7_1123400.1	eukaryotic peptide chain release factor GTP-binding subunit, putative	1325.166667	342.8333333	171	1668	0.794464428	0.205535572	0.102517986	1	1797	location=Pf3D7_11_v3:925728-927524(+)	4	0.6467391304347826	PF3D7_1123400	1078.7608695652173
PF3D7_1223800	PF3D7_1223800.1	citrate/oxoglutarate carrier protein, putative	736.3333333	190.6666667	95	927	0.79431859	0.20568141	0.102481122	1	927	location=Pf3D7_12_v3:971268-972194(+)	5	0.7736842105263158	PF3D7_1223800	717.2052631578947
PF3D7_1441200	PF3D7_1441200.1	60S ribosomal protein L1, putative	520.6666667	133.3333333	67	654	0.796126402	0.203873598	0.102446483	1	825	location=Pf3D7_14_v3:1678662-1679486(+)	4	0.3796296296296296	PF3D7_1441200	248.27777777777774
PF3D7_1034700	PF3D7_1034700.1	ADP-ribosylation factor, putative	420.6666667	116.3333333	55	537	0.78336437	0.21663563	0.102420857	1	537	location=Pf3D7_10_v3:1378759-1379295(+)	1	0.5882352941176471	PF3D7_1034700	315.88235294117646
PF3D7_1451600	PF3D7_1451600.1	LCCL domain-containing protein	2051.5	546.5	266	2598	0.789645881	0.210354119	0.102386451	1	2755	location=Pf3D7_14_v3:2115436-2118190(-)	5	0.793205317577548	PF3D7_1451600	2060.74741506647
PF3D7_0818600	PF3D7_0818600.1	BEM46-like protein, putative	718.1666667	190.8333333	93	909	0.79006234	0.20993766	0.102310231	1	2128	location=Pf3D7_08_v3:845253-847380(-)	6	0.776536312849162	PF3D7_0818600	705.8715083798883
PF3D7_1125800	PF3D7_1125800.1	kelch domain-containing protein, putative	1422.166667	356.8333333	182	1779	0.799419149	0.200580851	0.102304666	1	2445	location=Pf3D7_11_v3:1008409-1010853(-)	4	0.6411960132890365	PF3D7_1125800	1140.687707641196
PF3D7_0416000	PF3D7_0416000.1	RNA-binding protein, putative	1393.333333	346.6666667	178	1740	0.800766284	0.199233716	0.102298851	1	2637	location=Pf3D7_04_v3:701526-704162(-)	6	0.8202247191011236	PF3D7_0416000	1427.191011235955
PF3D7_0600200	PF3D7_0600200.1	erythrocyte membrane protein 1, PfEMP1	6885.666667	1754.333333	883	8640	0.79695216	0.20304784	0.102199074	1	9333	location=Pf3D7_06_v3:3503-12835(+)	2	0.0	PF3D7_0600200	0.0
PF3D7_0927800	PF3D7_0927800.1	cytochrome c oxidase subunit 5B, putative	651.0	171.0	84	822	0.791970803	0.208029197	0.102189781	1	1070	location=Pf3D7_09_v3:1128871-1129940(+)	4	0.7321428571428571	PF3D7_0927800	601.8214285714286
PF3D7_1128200	PF3D7_1128200.1	multiprotein-bridging factor 1, putative	327.8333333	83.16666667	42	411	0.797648013	0.202351987	0.102189781	1	411	location=Pf3D7_11_v3:1097117-1097527(+)	4	0.5684210526315789	PF3D7_1128200	233.62105263157895
PF3D7_0902800	PF3D7_0902800.1	serine repeat antigen 9	2228.5	570.5	286	2799	0.796177206	0.203822794	0.10217935	1	3386	location=Pf3D7_09_v3:121621-125006(-)	5	0.8546511627906976	PF3D7_0902800	2392.1686046511627
PF3D7_1242800	PF3D7_1242800.1	rab specific GDP dissociation inhibitor	1088.5	291.5	141	1380	0.788768116	0.211231884	0.102173913	1	1977	location=Pf3D7_12_v3:1805380-1807356(-)	4	0.6746575342465754	PF3D7_1242800	931.027397260274
PF3D7_1410400	PF3D7_1410400.1	rhoptry-associated protein 1	1862.166667	486.8333333	240	2349	0.792748687	0.207251313	0.102171137	1	2349	location=Pf3D7_14_v3:420442-422790(+)	3	0.8044692737430168	PF3D7_1410400	1889.6983240223465
PF3D7_0905700	PF3D7_0905700.3	autophagy-related protein 3, putative	295.8333333	76.16666667	38	372	0.795250896	0.204749104	0.102150538	1	1162	location=Pf3D7_09_v3:285479-286640(-)	2	0.7770034843205574	PF3D7_0905700	289.0452961672474
PF3D7_0905700	PF3D7_0905700.1	autophagy-related protein 3, putative	764.1666667	195.8333333	91	960	0.796006944	0.203993056	0.094791667	1	2441	location=Pf3D7_09_v3:284200-286640(-)	2	0.7770034843205574	PF3D7_0905700	745.9233449477351
PF3D7_0905700	PF3D7_0905700.2	autophagy-related protein 3, putative	749.5	192.5	89	942	0.795647558	0.204352442	0.09447983	1	2441	location=Pf3D7_09_v3:284200-286640(-)	2	0.7770034843205574	PF3D7_0905700	731.9372822299651
PF3D7_1356500	PF3D7_1356500.1	conserved Plasmodium protein, unknown function	457.1666667	130.8333333	60	588	0.777494331	0.222505669	0.102040816	1	744	location=Pf3D7_13_v3:2239261-2240004(+)	1	0.7891566265060241	PF3D7_1356500	464.0240963855422
PF3D7_1460700	PF3D7_1460700.1	60S ribosomal protein L27	349.1666667	91.83333333	45	441	0.791761149	0.208238851	0.102040816	1	973	location=Pf3D7_14_v3:2475501-2476473(-)	6	0.8130841121495327	PF3D7_1460700	358.5700934579439
PF3D7_1030000	PF3D7_1030000.1	transcription elongation factor SPT4, putative	318.6666667	83.33333333	41	402	0.792703151	0.207296849	0.10199005	1	793	location=Pf3D7_10_v3:1223375-1224167(+)	4	0.7333333333333333	PF3D7_1030000	294.79999999999995
PF3D7_0709000	PF3D7_0709000.1	chloroquine resistance transporter	1003.833333	271.1666667	130	1275	0.787320261	0.212679739	0.101960784	1	3096	location=Pf3D7_07_v3:403222-406317(+)	3	0.7781456953642384	PF3D7_0709000	992.135761589404
PF3D7_1474800	PF3D7_1474800.1	proteasome subunit alpha type-1, putative	604.0	161.0	78	765	0.789542484	0.210457516	0.101960784	1	1131	location=Pf3D7_14_v3:3067562-3068692(+)	4	0.8172043010752689	PF3D7_1474800	625.1612903225807
PF3D7_0712800	PF3D7_0712800.1	erythrocyte membrane protein 1, PfEMP1	5373.333333	1346.666667	685	6720	0.799603175	0.200396825	0.101934524	1	7538	location=Pf3D7_07_v3:581386-588923(-)	3	0.0	PF3D7_0712800	0.0
PF3D7_1450900	PF3D7_1450900.1	acetyl-CoA acetyltransferase, putative	940.5	256.5	122	1197	0.785714286	0.214285714	0.10192147	1	1435	location=Pf3D7_14_v3:2083231-2084665(+)	3	0.8184210526315789	PF3D7_1450900	979.65
PF3D7_1321400	PF3D7_1321400.1	palmitoyltransferase DHHC8, putative	734.8333333	207.1666667	96	942	0.780077849	0.219922151	0.101910828	1	2429	location=Pf3D7_13_v3:887271-889699(+)	6	0.8020304568527918	PF3D7_1321400	755.5126903553299
PF3D7_0319600	PF3D7_0319600.1	elongation factor 1-delta, putative	375.8333333	95.16666667	48	471	0.797947629	0.202052371	0.101910828	1	783	location=Pf3D7_03_v3:817913-818695(+)	4	0.8211382113821138	PF3D7_0319600	386.7560975609756
PF3D7_1407000	PF3D7_1407000.1	LCCL domain-containing protein	3021.833333	797.1666667	389	3819	0.791262983	0.208737017	0.101859125	1	3819	location=Pf3D7_14_v3:253542-257360(+)	3	0.7481751824817519	PF3D7_1407000	2857.28102189781
PF3D7_0611000	PF3D7_0611000.1	SNARE associated Golgi protein, putative	671.1666667	192.8333333	88	864	0.776813272	0.223186728	0.101851852	1	1113	location=Pf3D7_06_v3:463564-464676(-)	4	0.7631578947368421	PF3D7_0611000	659.3684210526316
PF3D7_0726800	PF3D7_0726800.1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2, putative	252.3333333	71.66666667	33	324	0.778806584	0.221193416	0.101851852	1	685	location=Pf3D7_07_v3:1144046-1144730(-)	4	0.7291666666666666	PF3D7_0726800	236.25
